time,gFx,gFy,gFz,TgF
96.200758,-0.5287,0.3212,0.3185,0.696
96.223000,-0.5490,0.4156,0.4231,0.808
96.251001,-0.6119,0.4871,0.5126,0.935
96.276077,-0.8028,0.5126,0.6517,1.154
96.302742,-0.7146,0.5668,0.8708,1.261
96.327873,-0.5220,0.6592,1.1850,1.453
96.354652,-0.4728,0.6741,1.2422,1.490
96.380067,-0.6110,0.5949,1.1641,1.443
96.405880,-0.6042,0.5656,1.1269,1.398
96.432880,-0.5240,0.5572,1.0108,1.268
96.461028,-0.6347,0.5253,0.8342,1.172
96.486766,-0.7437,0.4430,0.6468,1.081
96.511695,-0.6469,0.4014,0.5501,0.939
96.536939,-0.5570,0.3909,0.4606,0.822
96.562056,-0.5389,0.3476,0.2505,0.688
96.587121,-0.4288,0.3291,0.1015,0.550
96.611662,-0.2788,0.3120,0.1359,0.440
96.637779,0.0011,0.3765,0.1682,0.412
96.662988,-0.1795,0.4649,0.3353,0.601
96.688855,-0.6217,0.4554,0.7113,1.049
96.714717,-0.5066,0.6907,1.0868,1.384
96.741076,-0.6410,0.6008,1.1350,1.435
96.765996,-0.8959,0.5260,1.1428,1.544
96.790602,-1.0393,0.4183,1.0758,1.553
96.815011,-1.0635,0.2255,0.8543,1.383
96.839976,-0.8287,0.2243,0.8953,1.240
96.866702,-0.6776,0.1476,0.9742,1.196
96.907328,-0.5478,0.1165,0.8584,1.025
96.949738,-0.1512,0.5830,0.6549,0.890
96.953214,-0.1742,0.6017,0.6314,0.889
96.994178,-0.6877,0.7505,0.6744,1.221
97.016400,-0.7708,0.7230,0.8289,1.343
97.036573,-0.6799,0.6077,0.8772,1.265
97.061482,-0.5951,0.5402,0.9090,1.213
97.086075,-0.5504,0.4523,0.8701,1.125
97.111069,-0.4982,0.3650,0.7841,0.998
97.136880,-0.3750,0.3479,0.6470,0.825
97.161944,-0.3476,0.3191,0.4718,0.667
97.188416,-0.4095,0.3091,0.2503,0.571
97.213651,-0.4155,0.2676,0.1306,0.511
97.239364,-0.2269,0.3711,0.1760,0.469
97.264948,-0.0486,0.5209,0.3295,0.618
97.291065,-0.0026,0.6379,0.5000,0.810
97.317919,-0.1788,0.7884,0.8506,1.173
97.342341,-0.5050,0.7121,1.0795,1.388
97.368839,-0.5981,0.5595,1.0050,1.296
97.393717,-0.4575,0.4984,0.8948,1.122
97.418875,-0.2925,0.5395,0.8058,1.013
97.442584,-0.2748,0.5695,0.7490,0.980
97.467852,-0.2751,0.6262,0.7485,1.014
97.492834,-0.3044,0.6020,0.7392,1.001
97.518744,-0.3743,0.5832,0.7399,1.014
97.542700,-0.3230,0.5570,0.8271,1.048
97.567828,-0.1879,0.6198,1.0504,1.234
97.591464,-0.2783,0.5507,1.1552,1.310
97.616230,-0.2648,0.5199,1.1694,1.307
97.639962,-0.1830,0.4920,1.0313,1.157
97.665913,-0.1642,0.4640,0.9964,1.111
97.690144,-0.1952,0.4286,1.0304,1.133
97.714994,-0.2907,0.4160,0.9312,1.061
97.718246,-0.3542,0.4642,0.8533,1.034
97.742638,-0.3564,0.4591,0.8389,1.021
97.767603,-0.2944,0.4407,0.7326,0.904
97.793858,-0.1893,0.4363,0.6554,0.810
97.819251,-0.1416,0.4100,0.5469,0.698
97.843061,-0.1123,0.3870,0.5435,0.677
97.864639,0.0083,0.3997,0.6151,0.734
97.889873,0.0817,0.4349,0.6375,0.776
97.908301,0.0773,0.4933,0.5266,0.726
97.931666,0.0121,0.5773,0.3519,0.676
97.952608,-0.0510,0.5502,0.2249,0.597
97.975037,0.0004,0.4710,0.2818,0.549
97.997449,-0.0569,0.5527,0.5305,0.768
98.019610,-0.2292,0.6474,0.6304,0.932
98.041699,-0.5255,0.5541,0.6517,1.004
98.065150,-0.9056,0.4593,0.8526,1.326
98.092435,-1.1031,0.4234,1.0365,1.572
98.117743,-0.7519,0.4745,1.0208,1.354
98.143659,-0.5453,0.5101,1.0164,1.261
98.169511,-0.7600,0.4095,0.9046,1.250
98.193706,-0.7370,0.3934,0.8215,1.172
98.218250,-0.5837,0.4024,0.8464,1.104
98.241951,-0.5306,0.3892,0.9048,1.119
98.267130,-0.6487,0.3277,0.8518,1.120
98.292950,-0.6186,0.3582,0.7287,1.021
98.318251,-0.5560,0.3555,0.6041,0.895
98.343809,-0.5636,0.3191,0.4976,0.817
98.368951,-0.6366,0.3682,0.4101,0.842
98.395542,-0.8120,0.3726,0.3984,0.978
98.419869,-0.8059,0.4244,0.7040,1.151
98.444753,-1.1092,0.3970,0.8268,1.439
98.469767,-1.3477,0.4554,0.7074,1.589
98.495338,-1.5113,0.4906,0.4836,1.661
98.521119,-1.7815,0.4368,0.4259,1.883
98.547318,-1.6330,0.3718,0.3933,1.720
98.573024,-1.2990,0.3697,0.3977,1.408
98.598577,-1.3408,0.2756,0.4028,1.427
98.624010,-1.4211,0.1742,0.5175,1.522
98.649783,-1.2274,0.2074,0.5826,1.374
98.674438,-0.7952,0.2719,0.5212,0.989
98.699128,-0.6176,0.3902,0.5291,0.902
98.722766,-0.5096,0.3995,0.5235,0.833
98.748069,-0.5455,0.4637,0.5279,0.889
98.790012,-0.5478,0.4754,0.4618,0.860
98.814693,-0.0121,0.6592,0.9571,1.162
98.840276,-0.1275,0.6333,0.8128,1.038
98.862286,-0.4893,0.5583,0.7382,1.047
98.886475,-0.6408,0.4720,0.8464,1.162
98.909959,-0.4009,0.5211,0.8256,1.055
98.932987,-0.2650,0.6176,0.6859,0.960
98.951547,-0.2089,0.6650,0.6114,0.927
98.954078,-0.2145,0.6721,0.6139,0.935
98.976677,-0.2343,0.6706,0.6075,0.935
98.999820,-0.4749,0.6023,0.4624,0.896
99.025454,-0.4627,0.5793,0.3323,0.812
99.048601,-0.3105,0.5409,0.3258,0.704
99.069533,-0.1001,0.5138,0.4315,0.678
99.093009,0.0241,0.5358,0.5100,0.740
99.113507,0.0334,0.5001,0.4919,0.702
99.137044,0.0185,0.4940,0.4846,0.692
99.162750,-0.0044,0.5211,0.4492,0.688
99.188268,-0.0359,0.5756,0.4462,0.729
99.214686,-0.0799,0.6313,0.4795,0.797
99.239811,-0.0943,0.6669,0.4836,0.829
99.265650,-0.0945,0.6841,0.4182,0.807
99.299480,-0.1719,0.6846,0.4035,0.813
99.332774,-0.1896,0.6567,0.5271,0.863
99.359047,-0.2853,0.5844,0.4949,0.817
99.383788,-0.1549,0.5905,0.2642,0.665
99.410801,-0.1080,0.6105,0.3272,0.701
99.437133,-0.2147,0.6157,0.5371,0.845
99.462563,-0.4114,0.6636,0.4429,0.898
99.488167,-0.6704,0.5693,0.4604,0.993
99.514095,-0.8071,0.5162,0.9295,1.335
99.539561,-0.8919,0.4838,1.1189,1.510
99.564886,-0.8942,0.5236,0.9952,1.437
99.590643,-0.8672,0.4950,0.8247,1.295
99.618368,-0.7099,0.5213,0.8063,1.194
99.644067,-0.7046,0.7371,0.6561,1.213
99.670995,-0.9883,0.9844,0.7162,1.568
99.697999,-1.2352,0.9154,0.8510,1.757
99.726119,-0.9689,0.8893,1.3246,1.867
99.753126,-0.7586,0.7500,1.5034,1.843
99.779166,-0.7134,0.6626,1.3812,1.690
99.805843,-0.7092,0.5304,1.0272,1.356
99.832046,-0.6620,0.5229,0.6046,1.038
99.858937,-0.5951,0.5199,0.4113,0.891
99.886771,-0.5248,0.5150,0.3570,0.817
99.912784,-0.4926,0.4894,0.3129,0.762
99.938841,-0.4353,0.4600,0.3735,0.735
99.963880,-0.4146,0.4295,0.3329,0.683
99.990171,-0.4740,0.4172,0.2573,0.682
100.010935,-0.5355,0.4009,0.2916,0.730
100.056059,-0.5478,0.4314,0.4536,0.832
100.087934,-0.6171,0.4722,0.4902,0.919
100.111619,-0.6782,0.5334,0.4848,0.990
100.134564,-0.7503,0.5714,0.5354,1.085
100.159398,-0.8509,0.6250,0.5992,1.214
100.185064,-0.8846,0.6471,0.6754,1.287
100.210282,-0.8849,0.6401,0.8273,1.370
100.235461,-0.8670,0.6225,0.8007,1.334
100.260630,-0.7793,0.6326,0.7001,1.224
100.285632,-0.7153,0.6194,0.7474,1.206
100.311612,-0.8243,0.5627,0.8047,1.282
100.336785,-0.8399,0.4850,0.8088,1.263
100.362745,-0.6168,0.4432,0.8305,1.125
100.388807,-0.4407,0.4454,0.7243,0.958
100.414802,-0.3530,0.4647,0.5368,0.793
100.440958,-0.2396,0.5360,0.3695,0.694
100.467782,-0.2704,0.5817,0.3441,0.728
100.493797,-0.2631,0.6499,0.4001,0.807
100.520159,0.0041,0.7661,0.4094,0.869
100.545966,-0.0073,0.8248,0.3683,0.903
100.570818,0.0216,0.8267,0.3783,0.909
100.595338,0.1157,0.8390,0.2615,0.886
100.619750,0.2000,0.8008,0.2647,0.867
100.644247,0.3149,0.7481,0.3358,0.878
100.668870,0.4324,0.8138,0.4521,1.026
100.693858,0.2834,0.7782,0.4001,0.920
100.696489,-0.0803,0.6198,0.3439,0.713
100.722616,-0.1069,0.6010,0.3383,0.698
100.747910,-0.3046,0.5040,0.2938,0.658
100.773932,-0.2299,0.6023,0.4367,0.779
100.800808,-0.1722,0.6601,0.4699,0.828
100.827948,-0.2567,0.6711,0.3365,0.793
100.853227,-0.3464,0.6753,0.1541,0.774
100.877046,-0.3461,0.6633,0.0996,0.755
100.901383,-0.2315,0.6855,0.1709,0.743
100.923956,-0.1507,0.7100,0.2200,0.758
100.947107,-0.2191,0.7312,0.2056,0.791
100.985868,-0.2946,0.7552,0.2227,0.841
101.009832,-0.5233,0.8077,0.0991,0.968
101.035044,-0.5886,0.9350,-0.1366,1.113
101.054441,-0.6298,0.9751,-0.2988,1.199
101.077489,-0.7642,0.9296,-0.2556,1.230
101.099505,-0.9934,0.8900,-0.1769,1.345
101.122294,-1.1165,0.8170,-0.2451,1.405
101.145174,-0.9196,0.7388,-0.1891,1.195
101.167748,-0.5834,0.7041,0.0721,0.917
101.190866,-0.6122,0.7114,0.2452,0.970
101.214620,-0.9098,0.7344,0.2188,1.190
101.237812,-1.2727,0.8355,0.0563,1.523
101.261956,-1.4283,0.9821,0.0465,1.734
101.287071,-1.4600,1.1637,0.1550,1.873
101.312120,-1.5541,1.2716,0.1471,2.013
101.338055,-1.5348,1.2776,0.0460,1.997
101.363962,-1.3085,1.2250,-0.0914,1.795
101.389323,-1.0391,1.1610,-0.0677,1.560
101.416020,-0.9413,1.0999,0.0231,1.448
101.443356,-0.9921,0.9711,0.0763,1.390
101.468990,-0.8974,0.8069,0.1543,1.217
101.496160,-0.7656,0.6783,0.2004,1.042
101.541585,-0.5888,0.6284,0.1560,0.875
101.567155,-0.5250,0.5614,0.0036,0.769
101.593032,-0.4930,0.5529,0.0294,0.741
101.619866,-0.3312,0.5583,0.0250,0.650
101.646072,-0.1378,0.6217,0.0050,0.637
101.672411,-0.2460,0.5807,0.0839,0.636
101.698598,-0.3877,0.5224,0.2063,0.682
101.723633,-0.3433,0.4818,0.2715,0.651
101.749139,-0.1968,0.5057,0.2987,0.619
101.774896,-0.2401,0.5395,0.2896,0.658
101.802301,-0.2965,0.5504,0.2310,0.667
101.828629,-0.3237,0.5935,0.3185,0.747
101.854144,-0.3813,0.6821,0.4897,0.922
101.880487,-0.5355,0.7217,0.3795,0.976
101.906683,-0.5478,0.7622,0.2520,0.972
101.932724,-0.4229,0.7955,0.2757,0.942
101.957908,-0.3491,0.8514,0.4218,1.012
101.983111,-0.4263,0.8625,0.5340,1.100
102.005636,-0.6580,0.8456,0.4687,1.169
102.027952,-0.7116,0.8444,0.3871,1.170
102.051231,-0.5485,0.8949,0.4834,1.156
102.076751,-0.5267,0.8700,0.4909,1.129
102.098512,-0.4857,0.8020,0.3262,0.993
102.139003,-0.3268,0.7831,0.2417,0.882
102.180798,-0.1106,0.6985,0.0189,0.707
102.215046,-0.0510,1.0586,0.0421,1.061
102.244686,-0.6589,1.2802,0.4125,1.498
102.271082,-0.7974,1.2026,0.4326,1.506
102.297969,-0.7263,1.0266,0.5654,1.379
102.324196,-0.6002,0.7373,0.7131,1.188
102.349900,-0.1670,0.5856,1.0052,1.175
102.375077,0.0312,0.4728,1.1599,1.253
102.401330,-0.0708,0.3633,1.0988,1.159
102.426762,-0.0972,0.3450,0.9473,1.013
102.451846,-0.1661,0.3626,0.8960,0.981
102.476466,-0.2674,0.3699,0.7250,0.857
102.502450,-0.2240,0.4298,0.5126,0.705
102.528818,-0.1180,0.4835,0.3505,0.609
102.554525,-0.0088,0.4974,0.2743,0.568
102.581175,-0.0266,0.5436,0.2598,0.603
102.606751,-0.0254,0.6538,0.2654,0.706
102.631820,-0.1414,0.7188,0.1863,0.756
102.656559,-0.4610,0.7435,-0.0548,0.877
102.680680,-0.6872,0.8060,-0.3718,1.123
102.704810,-0.8448,0.7608,-0.5267,1.253
102.730160,-0.7918,0.7552,-0.3545,1.150
102.756019,-0.9228,0.6848,-0.3159,1.192
102.782055,-1.3249,0.5979,-0.4703,1.528
102.808265,-1.5301,0.6462,-0.3499,1.697
102.831690,-1.6242,0.7528,-0.0213,1.790
102.853087,-1.6823,0.8378,0.1245,1.884
102.882672,-1.6271,0.9005,0.0932,1.862
102.906969,-1.5890,0.9914,0.0285,1.873
102.931867,-1.5734,1.0997,0.1042,1.922
102.956411,-1.4723,1.2741,0.1198,1.951
102.980748,-1.4693,1.3980,0.0839,2.030
103.005581,-1.5785,1.4407,0.2374,2.150
103.030892,-1.3994,1.3967,0.3815,2.014
103.055731,-1.1786,1.1304,0.3556,1.671
103.080252,-0.9633,0.8192,0.4164,1.331
103.105882,-0.8069,0.6266,0.5361,1.154
103.132118,-0.7270,0.4405,0.4433,0.959
103.153528,-0.5805,0.3166,0.2784,0.717
103.184259,-0.4067,0.2821,0.1333,0.513
103.211850,-0.2841,0.3010,-0.1344,0.435
103.236625,-0.2504,0.1021,-0.2627,0.377
103.260480,0.0945,0.1293,-0.2285,0.279
103.282501,0.1250,0.1979,-0.2734,0.360
103.305722,0.0801,0.1849,-0.3516,0.405
103.329931,0.1567,0.2206,-0.2910,0.397
103.354695,0.1346,0.2819,-0.2169,0.380
103.379395,0.1257,0.3843,-0.2038,0.453
103.405203,-0.0119,0.4056,-0.2231,0.463
103.430910,0.0373,0.4542,-0.1855,0.492
103.455852,0.1644,0.5646,-0.2109,0.625
103.482346,0.0928,0.5668,-0.4911,0.756
103.507913,0.1257,0.5402,-0.8353,1.003
103.532903,0.0647,0.6171,-0.9760,1.157
103.560141,-0.1691,0.7132,-1.0955,1.318
103.585022,-0.5632,0.6599,-1.4967,1.730
103.608748,-0.8406,0.7063,-1.5712,1.917
103.633169,-0.8204,0.8590,-1.2355,1.714
103.658068,-0.9110,0.8920,-1.0831,1.673
103.683745,-0.9850,0.9245,-1.1666,1.785
103.708870,-0.8499,1.0088,-1.1234,1.733
103.734082,-0.6914,1.1114,-1.0899,1.703
103.759366,-0.5721,1.2023,-1.0464,1.693
103.784885,-0.2220,1.5707,-0.9607,1.855
103.809727,-0.3501,1.9653,-0.9937,2.230
103.834609,-0.8074,2.2545,-0.6792,2.489
103.860093,-0.9948,2.3389,-0.6008,2.612
103.884839,-1.1984,1.8825,-0.8023,2.371
103.909835,-1.0524,1.3442,-0.5517,1.794
103.934927,-0.8448,0.7183,-0.2805,1.144
103.958883,-0.6442,0.2576,-0.3024,0.757
103.981739,-0.4388,-0.0507,-0.3778,0.581
104.006763,-0.1861,-0.1245,-0.3406,0.408
104.047498,0.0018,0.0484,-0.2663,0.271
104.072911,-0.0916,-0.0649,-0.3406,0.359
104.097804,-0.0415,0.0219,-0.4505,0.453
104.122435,0.0969,0.0865,-0.5551,0.570
104.146831,0.1082,0.0911,-0.5532,0.571
104.171724,0.0693,0.1720,-0.5470,0.578
104.192864,-0.0212,0.1974,-0.6699,0.699
104.226377,0.0058,0.2902,-0.6223,0.687
104.248649,-0.2604,0.5221,-0.6469,0.871
104.269642,-0.5800,0.6120,-0.9192,1.247
104.291351,-0.6012,0.8146,-1.1488,1.531
104.313634,-0.6487,1.0163,-1.0965,1.630
104.333062,-0.6692,1.2135,-1.1559,1.805
104.355537,-0.7671,1.2832,-1.2781,1.967
104.380945,-0.6992,1.3482,-1.3669,2.043
104.407568,-0.5167,1.4307,-1.1305,1.895
104.433827,-0.4248,1.4568,-0.8724,1.750
104.458479,-0.4998,1.3555,-0.7279,1.618
104.484539,-0.3953,1.3965,-0.5879,1.566
104.511394,-0.2816,1.6061,-0.4484,1.691
104.536411,-0.7237,1.5080,-0.3909,1.718
104.576932,-0.8504,1.4349,-0.1342,1.673
104.606077,-0.7740,1.1659,-0.1237,1.405
104.631888,-0.5712,0.9243,-0.2197,1.109
104.659036,-0.4561,0.6543,-0.3333,0.864
104.684737,-0.1683,0.4332,-0.2651,0.535
104.709708,0.1311,0.3626,-0.2280,0.448
104.744339,0.3190,0.3540,-0.2444,0.536
104.775755,0.2806,0.2704,-0.3406,0.518
104.801957,0.3512,0.4476,-0.3406,0.663
104.826994,0.0656,0.3816,-0.5576,0.679
104.854011,-0.0332,0.2397,-0.7090,0.749
104.879806,0.1448,0.3415,-0.5376,0.653
104.905190,0.2496,0.4507,-0.3981,0.651
104.930747,-0.0447,0.3906,-0.5483,0.675
104.957234,-0.1544,0.5180,-0.7168,0.898
104.983046,-0.2888,0.6662,-0.7093,1.015
105.008678,-0.5494,0.8378,-0.6550,1.197
105.034126,-0.5651,0.8607,-0.8419,1.330
105.059588,-0.4659,1.0740,-0.8524,1.448
105.084965,-0.6235,1.1424,-0.8642,1.562
105.112983,-0.5951,1.1544,-0.8502,1.552
105.138669,-0.4383,1.1935,-0.6716,1.438
105.164087,-0.3559,1.1285,-0.4838,1.278
105.190079,-0.3538,1.1512,-0.3597,1.257
105.215205,-0.5038,1.1994,-0.3369,1.344
105.234896,-0.5883,1.3022,-0.2861,1.457
105.259030,-0.6132,1.4202,-0.2157,1.562
105.282414,-0.7622,1.4698,-0.2832,1.680
105.304802,-0.8182,1.4840,-0.3880,1.738
105.325400,-0.9301,1.3882,-0.4217,1.723
105.345320,-0.8830,1.3599,-0.3173,1.652
105.368443,-0.8573,1.1908,-0.2573,1.490
105.389265,-0.8956,1.0063,-0.0843,1.350
105.412968,-0.8790,0.7813,0.0194,1.176
105.437881,-0.7234,0.5676,0.0624,0.922
105.463027,-0.4791,0.3443,-0.0303,0.591
105.489406,-0.2599,0.2229,-0.2600,0.430
105.515352,-0.0776,0.1886,-0.7156,0.744
105.541679,-0.2206,0.0342,-0.9768,1.002
105.566799,-0.1524,-0.1385,-0.8563,0.881
105.591393,0.0253,0.0119,-0.6773,0.678
105.618090,-0.1026,0.2712,-0.6282,0.692
105.643757,-0.7319,0.5314,-0.5092,1.038
105.668996,-1.3263,0.8216,-0.4664,1.628
105.694029,-1.6523,1.0662,-0.3042,1.990
105.719302,-1.4521,1.2732,-0.2297,1.945
105.743252,-1.2064,1.3772,-0.0746,1.832
105.768647,-0.9967,1.4517,0.0556,1.762
105.792869,-1.0368,1.4204,0.2153,1.772
105.820157,-0.9491,1.4229,0.2969,1.736
105.845066,-0.9672,1.2863,0.3446,1.646
105.870875,-0.8670,1.1470,0.4489,1.506
105.896127,-0.6992,0.9909,0.6160,1.360
105.921835,-0.5084,0.8199,0.5738,1.122
105.946906,-0.3364,0.7130,0.2232,0.819
105.971620,-0.1029,0.6748,0.1047,0.691
105.997211,0.1429,0.5976,0.0519,0.617
106.019763,0.2892,0.5185,-0.1237,0.606
106.044568,0.2713,0.4141,-0.3201,0.590
106.070411,0.3386,0.2998,-0.4992,0.674
106.096189,0.3422,0.2229,-0.6516,0.769
106.122357,0.1846,0.2267,-0.8549,0.904
106.146589,-0.0440,0.3305,-0.8539,0.917
106.169616,-0.2574,0.2712,-0.8517,0.930
106.198033,-0.3386,0.2690,-0.7599,0.874
106.222562,-0.4046,0.5336,-0.5116,0.843
106.248221,-0.6623,0.6228,-0.6501,1.118
106.273888,-0.8123,0.7931,-1.2685,1.702
106.293539,-0.9399,1.0782,-1.4163,2.013
106.313834,-1.0178,1.3829,-1.4012,2.216
106.335419,-1.0669,1.5614,-1.4270,2.369
106.356684,-1.0249,1.7887,-1.1957,2.383
106.377961,-1.0652,1.8153,-1.0081,2.334
106.402034,-1.0918,1.7566,-0.8642,2.242
106.425453,-1.0982,1.6210,-0.5852,2.044
106.447526,-0.9445,1.5055,-0.2768,1.799
106.470753,-0.7630,1.4407,-0.0951,1.633
106.495442,-0.7312,1.3166,-0.0387,1.507
106.521195,-0.7439,1.1146,-0.0846,1.343
106.547152,-0.7425,0.9020,-0.1376,1.176
106.572568,-0.6484,0.5922,-0.2238,0.906
106.596725,-0.4197,0.3892,-0.1838,0.601
106.619894,-0.0838,0.3322,-0.0318,0.344
106.644837,0.0229,0.2986,0.0292,0.301
106.666236,-0.1202,0.2118,-0.0371,0.246
106.690149,-0.0373,0.2077,-0.0846,0.227
106.730363,0.0146,0.2204,-0.1637,0.275
106.754922,0.0334,0.1272,-0.1679,0.213
106.779394,0.2970,0.2527,0.0008,0.390
106.804058,0.5035,0.3548,0.0178,0.616
106.828611,0.6662,0.4896,-0.2343,0.859
106.853733,0.5133,0.5025,-0.5062,0.879
106.878668,-0.1080,0.4361,-1.0293,1.123
106.904601,-0.5909,0.3308,-1.4657,1.615
106.929660,-0.5282,0.4928,-1.1424,1.352
106.954565,-0.4498,0.7589,-0.4676,0.998
106.979901,-0.9242,0.7288,-0.4547,1.262
107.005188,-1.4187,0.7217,-0.8123,1.787
107.031467,-1.5294,0.9274,-0.9003,2.002
107.058249,-1.1590,1.2211,-0.9033,1.911
107.083769,-1.1290,1.3902,-0.8693,1.991
107.108783,-1.1835,1.7989,-0.8539,2.316
107.134739,-1.0955,1.9875,-0.6841,2.370
107.159887,-0.8306,2.1891,-0.3680,2.370
107.186266,-1.0317,1.8973,-0.6094,2.244
107.212227,-0.9955,1.2902,-0.5021,1.705
107.238466,-0.7922,0.8424,-0.1720,1.169
107.264651,-0.6142,0.5900,-0.0513,0.853
107.289992,-0.4226,0.4339,-0.1254,0.619
107.316411,-0.1830,0.4197,-0.0618,0.462
107.337708,-0.0186,0.4102,0.0714,0.417
107.374437,-0.0848,0.3487,0.0516,0.363
107.396941,-0.1544,0.2380,-0.1826,0.337
107.422082,0.0041,0.1989,-0.1622,0.257
107.444860,0.2667,0.2653,-0.0850,0.386
107.466450,0.1470,0.2588,-0.0682,0.305
107.491570,-0.0776,0.1275,-0.1989,0.249
107.517764,-0.0899,0.0007,-0.4078,0.418
107.542615,0.2177,0.1226,-0.4738,0.536
107.569324,0.0542,0.1212,-0.4964,0.514
107.595899,-0.4434,0.1195,-0.5726,0.734
107.622655,-0.6228,0.1167,-0.6807,0.930
107.648135,-0.5912,0.2534,-0.4298,0.774
107.675098,-1.0682,0.3081,-0.7740,1.355
107.701758,-1.3945,0.4617,-1.4766,2.083
107.727781,-1.7908,0.4801,-1.4288,2.341
107.754145,-1.8729,0.7144,-0.6066,2.094
107.780989,-1.6373,0.9073,-0.3105,1.898
107.808563,-1.3330,1.0373,-0.5986,1.792
107.835901,-1.4251,1.0259,-0.8397,1.946
107.861551,-1.5441,1.0569,-0.6629,1.985
107.886765,-1.6474,1.0943,-0.5072,2.042
107.912414,-1.5646,1.0557,-0.5045,1.954
107.939795,-1.6122,0.9780,-0.5925,1.977
107.966145,-1.6997,0.7561,-0.7601,2.010
107.992830,-1.5445,0.5509,-0.7275,1.794
108.019228,-1.2438,0.2623,-0.6145,1.412
108.046280,-0.8919,-0.0038,-0.5302,1.038
108.073769,-0.3941,-0.0917,-0.3196,0.516
108.100092,0.0151,-0.0143,-0.0533,0.057
108.127721,0.3168,0.1151,0.1196,0.358
108.154870,0.4678,0.2619,0.0483,0.538
108.181956,0.3803,0.3264,-0.1838,0.534
108.210122,0.1907,0.3936,-0.4207,0.607
108.236862,-0.0295,0.4864,-0.5195,0.712
108.263687,-0.2296,0.5374,-0.4076,0.713
108.289954,-0.3643,0.5925,-0.3377,0.773
108.315639,-0.3776,0.7388,-0.1831,0.850
108.343960,-0.4378,0.7774,-0.2292,0.921
108.371438,-0.5033,0.8407,-0.1940,0.999
108.391746,-0.6533,0.9291,-0.1798,1.150
108.423636,-0.6636,1.0226,-0.2180,1.238
108.447029,-0.6967,1.1292,-0.1957,1.341
108.470896,-0.8690,1.0945,-0.1290,1.403
108.500219,-1.1260,1.0014,-0.1373,1.513
108.523044,-1.0754,0.8674,-0.0474,1.382
108.549161,-0.7204,0.8495,0.1242,1.121
108.576345,-0.5919,0.9082,0.2740,1.118
108.603114,-0.9066,0.9142,0.0749,1.290
108.628529,-0.9936,0.8812,-0.1728,1.339
108.651861,-0.7214,0.8915,-0.1226,1.153
108.677673,-0.6225,0.8828,0.0681,1.082
108.703725,-0.5927,0.9222,0.0827,1.099
108.729545,-0.6252,0.9876,0.0370,1.169
108.756035,-0.7619,1.0752,0.0597,1.319
108.783916,-0.6430,1.0687,-0.0926,1.251
108.811587,-0.3142,1.2015,0.1836,1.255
108.839209,-0.4146,1.0818,0.3388,1.207
108.866278,-0.2788,0.9687,0.6544,1.202
108.893622,-0.0400,0.7989,0.6148,1.009
108.920911,0.1970,0.6711,0.3424,0.779
108.948568,0.3034,0.5443,0.1541,0.642
108.976075,0.3295,0.4842,0.1587,0.607
109.003270,0.4346,0.4524,0.1806,0.653
109.030056,0.5071,0.4290,0.3097,0.733
109.056898,0.4819,0.3918,0.4362,0.759
109.083860,0.4427,0.3422,0.4799,0.737
109.110951,0.3679,0.2583,0.3915,0.596
109.138576,0.3127,0.1849,0.2374,0.434
109.167154,0.4253,0.2761,0.0749,0.513
109.196194,0.4793,0.3618,-0.1762,0.626
109.224360,0.1467,0.4366,-0.5351,0.706
109.252018,-0.3093,0.6259,-1.0042,1.223
109.278625,-0.8937,0.7994,-1.3406,1.799
109.303389,-1.3759,0.8586,-1.1828,2.007
109.336533,-1.5013,1.0226,-0.5751,1.905
109.371005,-1.5604,1.0911,-0.3638,1.939
109.396543,-1.2005,1.1358,-0.5517,1.742
109.423652,-0.9164,1.1009,-0.6126,1.558
109.446486,-0.6513,1.0669,-0.5165,1.353
109.492210,-0.6564,1.0731,-0.4266,1.328
109.534684,-0.7647,1.1847,-0.6783,1.565
109.562553,-0.9455,1.2045,-0.8454,1.749
109.589807,-0.9426,1.2480,-0.6284,1.685
109.616914,-1.0307,1.3005,-0.3120,1.689
109.643844,-1.2179,1.0899,-0.0484,1.635
109.669792,-1.0669,0.9040,0.2952,1.429
109.696437,-0.8087,0.7633,0.5056,1.222
109.724337,-0.5355,0.6831,0.3710,0.944
109.750720,-0.3978,0.5378,0.1340,0.682
109.777926,-0.2770,0.4982,0.1347,0.586
109.805936,-0.0945,0.4761,0.0578,0.489
109.832937,0.0915,0.4295,-0.0970,0.450
109.859896,0.1727,0.3787,-0.1244,0.434
109.886910,0.1416,0.3503,-0.0669,0.384
109.914786,-0.0151,0.3132,-0.1747,0.359
109.942707,-0.0063,0.2793,-0.2670,0.386
109.987905,0.0847,0.2807,-0.1959,0.353
110.014829,0.0234,0.2910,-0.3743,0.475
110.041908,0.2217,0.2646,-0.6064,0.698
110.070160,0.1185,0.4237,-0.6944,0.822
110.096313,-0.6992,0.3936,-1.2269,1.466
110.122825,-0.8008,0.5178,-1.5099,1.786
110.150310,-1.0936,0.3574,-0.9394,1.485
110.178805,-1.5128,0.3997,-0.6560,1.697
110.206772,-1.3913,0.4153,-0.7482,1.633
110.233718,-1.1886,0.2912,-0.3206,1.265
110.260969,-1.3327,0.2597,0.0700,1.360
110.289271,-1.7290,0.3193,-0.1347,1.763
110.318001,-1.5320,0.4728,-0.5234,1.687
110.346732,-1.2718,0.6895,-0.7973,1.652
110.373784,-1.5780,0.8524,-0.8905,2.002
