time,gFx,gFy,gFz,TgF
106.461607,-0.1779,0.4454,-1.5111,1.585
106.491345,-0.7537,0.6186,-2.0384,2.260
106.522705,-1.4160,0.9574,-1.5695,2.321
106.551953,-1.8375,1.0848,-1.0210,2.365
106.582856,-2.3679,0.9707,0.3146,2.578
106.608640,-2.1104,0.7471,0.9757,2.442
106.637192,-0.2748,0.4544,0.6527,0.841
106.668358,0.7478,0.2299,0.1371,0.794
106.699214,1.7521,-0.1089,-0.5390,1.836
106.730442,2.4301,-0.2603,-0.3538,2.469
106.760096,1.6952,0.2656,-0.8461,1.913
106.790580,-0.4043,1.2113,-0.4755,1.363
106.821160,-2.4849,1.7801,-0.4400,3.088
106.852849,-1.1895,1.4873,-1.0273,2.164
106.881107,0.2873,0.8180,-0.8544,1.217
106.911797,1.2967,0.3885,-0.2917,1.385
106.942577,1.7984,0.2329,-0.0494,1.814
106.973641,1.4325,0.2746,0.0560,1.460
107.020162,0.9024,0.5641,0.2034,1.083
107.051771,-0.9377,1.0584,-0.5341,1.511
107.082769,-1.7178,1.3704,-1.4520,2.634
107.114689,-1.7337,1.4869,-1.2866,2.621
107.138893,-2.0398,1.3382,-0.5278,2.496
107.168650,-2.1185,0.9823,-0.4359,2.375
107.196768,-1.3579,0.4540,-0.6455,1.571
107.226410,-0.1712,0.1099,-0.6548,0.686
107.255374,0.4248,-0.1783,-0.4733,0.660
107.283611,0.9667,-0.4082,-0.4254,1.132
107.313519,1.8003,-0.5850,-0.3993,1.935
107.345051,0.9877,-0.5897,-0.7850,1.393
107.378256,-0.4898,0.0196,-1.4552,1.536
107.408214,-1.3823,0.4730,-1.2717,1.937
107.439190,-0.5741,0.1300,-0.9103,1.084
107.470484,0.8142,-0.2824,-0.5824,1.040
107.500766,1.2636,-0.4150,-0.1088,1.334
107.532530,0.7627,-0.2166,-0.2851,0.843
107.563202,0.4280,0.1964,-1.6152,1.682
107.600902,-0.5641,0.2460,-2.8316,2.898
107.632669,-1.2113,0.3096,-1.7659,2.164
107.663501,-2.6945,0.8077,-0.2309,2.822
107.695348,-3.2205,0.7948,0.6356,3.377
107.726934,-1.2110,0.7032,0.3424,1.442
107.758837,0.1094,0.5038,0.0558,0.519
107.790341,0.6396,0.3235,-0.2441,0.757
107.821825,1.1201,0.1571,-0.2893,1.167
107.853468,1.5960,0.1759,-0.0084,1.606
107.885525,1.5867,0.2369,-0.2537,1.624
107.917271,0.9359,0.4484,-0.5129,1.158
107.948454,-0.9506,1.2900,-0.7880,1.786
107.951004,-1.9564,1.3892,-0.7051,2.501
107.981670,-1.7151,1.4002,-0.4962,2.269
108.013674,0.1028,1.2634,0.6344,1.417
108.044459,1.3591,0.9856,0.4020,1.726
108.075445,1.9682,0.9091,-0.4134,2.207
108.106880,1.2660,0.7696,-1.0669,1.826
108.138257,-0.5968,0.6489,-1.1039,1.413
108.167529,-1.8770,0.9343,-0.2907,2.117
108.193403,-1.0393,0.8524,0.2300,1.364
108.244881,-0.2968,0.5649,0.0213,0.638
108.286908,0.5408,0.2411,-1.0373,1.194
108.315931,0.8276,0.1635,-1.0422,1.341
108.347177,1.0546,0.3406,-0.3220,1.154
108.375868,-0.3724,0.5080,1.5847,1.705
108.405977,-1.6569,1.3305,3.4196,4.026
108.438067,-2.5294,1.8316,3.1215,4.415
108.469469,-2.1497,1.5213,1.2654,2.922
108.501205,-1.1397,1.3070,-0.4913,1.802
108.532620,-0.2536,1.0146,-1.4740,1.807
108.566018,0.1707,0.6919,-0.5781,0.918
108.597301,0.0752,0.3874,-0.0023,0.395
108.628273,-0.1402,0.1964,0.2268,0.331
108.655827,-0.0964,0.2685,0.2484,0.378
108.689208,0.0246,0.4920,0.3089,0.581
108.719229,0.2122,0.9257,-0.0245,0.950
108.750364,0.1120,1.0364,-0.6096,1.208
108.781359,0.2569,1.1707,-0.3716,1.255
108.812907,0.3439,1.3066,0.0370,1.352
108.842997,0.0857,1.1749,0.1154,1.184
108.873773,0.0784,1.1121,0.6473,1.289
108.905680,0.1793,1.0550,0.7213,1.291
108.936484,0.2557,1.0137,0.5349,1.174
108.967374,0.2103,0.9993,0.3998,1.097
108.999123,0.0649,0.9367,0.0512,0.940
109.029989,-0.0764,0.7960,-0.1652,0.817
109.060919,-0.3689,0.5192,0.2249,0.675
109.091338,-0.4465,0.6271,1.1491,1.383
109.121931,-1.0283,0.7347,1.5063,1.966
109.152187,-0.4451,0.8229,1.1431,1.477
109.181794,0.2748,0.9328,0.2090,0.995
109.212830,0.6686,0.7735,-0.6990,1.238
109.243222,0.8932,0.6557,-0.9626,1.468
109.270266,0.8084,0.6279,-1.0682,1.479
109.307248,0.1115,0.5201,-1.1747,1.290
109.334402,-1.2440,0.4713,-1.0220,1.678
109.360934,-1.6955,0.8588,-0.7376,2.039
109.388355,-2.3097,1.2494,-0.5788,2.689
109.416748,-2.7553,1.2255,0.3185,3.032
109.447689,-2.3124,1.2487,1.6570,3.107
109.477504,-1.6030,1.0571,1.2659,2.300
109.506715,-1.5413,0.7647,0.9507,1.966
109.536563,-1.6210,0.5104,0.7074,1.841
109.570890,-1.4295,0.3075,0.2977,1.492
109.602586,-0.8011,-0.0437,0.3287,0.867
109.634143,-0.1253,0.1421,0.6663,0.693
109.664436,0.3771,0.3923,0.5489,0.773
109.694704,0.7211,0.5822,-0.0047,0.927
109.725630,0.8526,0.6533,-0.6397,1.250
109.756089,0.8364,0.5966,-0.9424,1.394
109.788331,0.9151,0.5131,-0.8857,1.373
109.818486,1.1331,0.3797,-0.5986,1.337
109.849312,1.0532,0.2761,-0.4828,1.191
109.879953,1.0947,0.6052,-0.2576,1.277
109.910613,1.2073,1.1441,-0.6946,1.803
109.940609,0.0503,1.0344,-0.6059,1.200
109.968686,-0.2115,0.6328,0.7013,0.968
110.000394,0.3330,0.3210,1.2183,1.303
110.031630,0.5902,0.0315,0.9805,1.145
110.059789,-0.1614,-0.0407,0.1171,0.204
110.089319,-1.4437,0.1603,-0.5011,1.537
110.117833,-2.2350,1.0535,-0.6280,2.549
110.149274,-2.9114,1.6322,-0.4524,3.368
110.180031,-3.6168,1.6457,0.1145,3.975
110.209877,-2.4383,1.0491,-0.3895,2.683
110.254410,-1.1150,0.4987,-0.3773,1.278
110.284869,-0.4209,-0.0138,-0.3126,0.524
110.315773,-0.2069,-0.0698,-0.3128,0.381
110.343149,-0.0997,-0.0429,0.0644,0.126
110.389094,0.0754,0.1717,0.3854,0.429
110.431344,0.1136,0.2895,0.1343,0.339
110.459471,0.3701,0.1647,-0.3054,0.507
110.490646,0.6528,0.1309,-0.5126,0.840
110.520622,0.8788,-0.0314,-1.2448,1.524
110.550181,-0.5639,-0.0945,-1.2404,1.366
110.580202,-1.4612,0.2003,-1.2341,1.923
110.609885,-1.0174,0.6469,-0.9267,1.521
110.641599,-0.9159,1.3806,-0.7110,1.803
110.671112,-1.7605,2.2082,-0.7066,2.911
110.701766,-1.9315,2.4446,-0.0823,3.117
110.731913,-2.3759,2.3584,0.6026,3.401
110.762609,-2.7304,1.5189,0.3227,3.141
110.789921,-1.6723,0.8353,-0.0787,1.871
110.823406,-1.1521,0.4172,-0.1009,1.230
110.851470,-0.5348,-0.0461,0.1252,0.551
110.880906,-0.0107,-0.3444,0.2327,0.416
110.910778,0.3496,-0.5550,0.0607,0.659
110.941981,0.5814,-0.4653,-0.3963,0.844
110.970035,0.8318,0.0662,-0.9257,1.246
110.995072,0.9601,0.9823,-1.5656,2.083
111.022413,0.1624,1.4151,-1.4270,2.016
111.053429,-1.5634,1.5690,-0.1500,2.220
111.083537,-3.3959,1.2382,1.4601,3.898
111.110929,-1.9862,0.5637,2.0531,2.912
111.141162,0.0466,0.2925,1.7130,1.738
111.171223,0.7824,0.0337,0.6558,1.021
111.201500,1.1607,-0.0639,-0.2077,1.181
111.232034,1.2410,-0.0763,-0.7484,1.451
111.262671,1.0630,-0.0134,-1.0943,1.526
111.292505,0.1912,0.1172,-1.5197,1.536
111.324610,-2.8885,0.1859,-1.3226,3.182
111.354527,-4.0218,1.2919,-0.1720,4.228
111.385521,-2.4272,1.9785,0.5489,3.179
111.411471,-1.7676,1.6655,0.5461,2.489
111.450048,-1.8450,1.2518,0.4406,2.273
111.496413,-1.0415,0.5018,0.4629,1.245
111.532143,-0.0121,-0.0815,0.2363,0.250
111.566194,0.5279,-0.3316,0.2671,0.678
111.591886,1.3656,-0.4651,0.2027,1.457
111.622727,1.6293,-0.4758,-0.4789,1.764
111.653742,0.3669,-0.6574,-1.1510,1.375
111.682904,-0.6677,-0.5168,-0.5852,1.027
111.713303,-1.6413,0.0117,0.2876,1.666
111.742497,-2.6093,0.7134,-0.5568,2.762
111.774889,-2.4998,1.3359,-1.6799,3.295
111.805994,-1.5013,1.8419,-1.0037,2.580
111.836620,-1.6978,1.7540,-1.3636,2.796
111.867465,-1.8369,1.3589,-1.2763,2.617
111.897933,-2.0412,0.8666,-0.5111,2.276
111.928499,-1.9425,0.6133,-0.0303,2.037
111.958345,-1.2921,0.2873,-0.0331,1.324
111.989773,-0.5724,0.1693,0.1548,0.617
112.021176,0.0088,-0.1946,0.2070,0.284
112.051572,0.5562,-0.4208,0.3735,0.791
112.082252,1.0321,-0.4465,0.4338,1.205
112.113690,1.0534,-0.3385,0.4033,1.178
112.144559,0.7092,-0.0952,-0.2404,0.755
112.174455,1.2142,1.0769,-1.0914,1.956
112.205327,0.6359,2.5299,-1.2490,2.892
112.235790,-1.2638,3.0314,-1.1571,3.482
112.265512,-2.3119,2.4768,-1.5488,3.725
112.296614,-0.9545,1.5870,-0.4210,1.899
112.326451,-0.3855,0.6523,0.2207,0.789
112.357866,-0.1517,0.0466,0.1457,0.215
112.389561,0.0717,-0.2594,0.2249,0.351
112.420169,0.1961,-0.4795,0.2579,0.579
112.450481,0.2364,-0.4849,0.1294,0.555
112.477726,0.4411,-0.4357,0.0129,0.620
112.515921,0.8184,-0.2415,0.0439,0.854
112.544853,-0.0710,-0.1275,-0.9509,0.962
112.572936,-1.6413,0.3694,-1.4102,2.195
112.600889,-2.2010,1.3215,-1.6494,3.051
112.628052,-1.8907,2.0593,-1.0047,2.971
112.657890,-2.0123,2.4381,-0.5285,3.205
112.689978,-1.9997,2.3408,-0.5183,3.122
112.721751,-1.4747,1.5285,-0.8031,2.271
112.751285,-1.1209,0.8194,-0.7808,1.593
112.782710,-0.3058,0.5250,-0.3105,0.682
112.812334,0.0945,0.2511,0.0064,0.268
112.841966,0.1612,-0.0267,0.2237,0.277
112.871855,0.4656,-0.1697,0.4597,0.676
112.902147,0.5226,-0.4128,0.5501,0.864
112.931959,0.6102,-0.6039,0.2021,0.882
112.962376,0.8152,-0.5000,-0.0923,0.961
112.992037,0.9806,-0.2562,-0.4561,1.111
113.022886,0.6843,0.3724,-0.8319,1.140
113.053912,-2.4912,0.6645,-1.0704,2.792
113.084511,-3.0136,1.4507,-1.0676,3.511
113.116003,-1.5582,1.9379,-1.2463,2.781
113.145835,-0.9870,1.9037,-1.0349,2.381
113.175245,-1.5995,1.6054,-1.4293,2.679
113.206674,-1.2389,1.4674,-1.2707,2.303
113.237538,-1.2880,1.1074,-0.5996,1.801
113.267227,-1.4192,0.6631,-0.1666,1.575
113.298546,-1.2562,0.1752,0.0851,1.271
113.328245,-0.3386,-0.0646,0.4819,0.593
113.361054,0.2970,0.1090,0.4985,0.590
113.389502,0.2638,0.6110,0.1125,0.675
113.416990,-0.0468,1.5758,-0.1454,1.583
113.449832,-1.0439,1.6818,-0.7491,2.116
113.479356,-1.2587,1.1791,-0.1300,1.730
113.508035,-0.4500,0.8541,0.5368,1.105
113.533768,0.1783,0.6758,0.5423,0.885
113.562349,0.5335,0.4176,0.1550,0.695
113.590542,0.7493,0.2524,0.0966,0.797
113.617191,0.5704,-0.0078,-0.0773,0.576
113.644899,0.5718,-0.2030,-0.0413,0.608
113.673195,0.8331,-0.1699,-0.0440,0.851
113.700572,0.5939,-0.1553,-0.4137,0.740
113.730370,0.2799,0.1530,-0.5695,0.653
113.760420,0.0769,0.7818,-1.1270,1.374
113.791673,-0.2780,1.1859,-1.3802,1.841
113.821737,-1.1500,1.2511,-1.7666,2.451
113.852156,-1.6244,1.2846,-1.7212,2.693
113.882561,-0.8814,1.3526,-0.7635,1.786
113.911975,-0.3633,1.5133,-0.2876,1.583
113.943225,-0.7256,1.7530,-0.3030,1.921
113.973232,-1.3181,1.6813,-0.1183,2.140
114.005537,-1.0918,1.4798,0.1335,1.844
114.036512,-0.8069,1.0400,0.1291,1.323
114.078039,-0.3535,0.5847,0.1799,0.707
114.108222,0.2276,0.2856,0.3509,0.507
114.137101,0.4414,0.1491,0.3861,0.605
114.168975,0.4732,-0.0243,0.2468,0.534
114.199453,0.4165,-0.1711,0.0798,0.457
114.230686,0.3654,-0.2508,0.0055,0.443
114.261448,0.3286,-0.3006,-0.3497,0.566
114.291464,0.4670,-0.0407,-0.8053,0.932
114.321981,-0.2262,0.3023,-1.4642,1.512
114.352674,-2.7973,0.4738,-2.5888,3.841
114.382476,-2.8788,1.1146,-2.2236,3.804
114.413249,-2.1590,1.2066,-1.2634,2.777
114.444013,-1.3041,1.2240,-0.2231,1.802
114.475679,-1.0032,1.2963,0.1044,1.642
114.505941,-0.9902,1.1412,0.1282,1.516
114.536611,-0.7261,0.9350,0.4958,1.283
114.566231,-0.1407,0.9182,0.8477,1.258
114.595381,-0.2382,0.8619,0.6961,1.133
114.643213,-0.0664,0.7283,0.6847,1.002
114.669508,0.5303,0.4554,0.6945,0.985
114.696302,0.8257,0.4581,0.4627,1.052
114.722620,0.7539,0.3890,-0.0878,0.853
114.753773,-0.0936,0.5265,-0.7911,0.955
114.783788,-1.8204,0.9474,-1.0816,2.320
114.813132,-2.4069,1.3408,-0.9434,2.912
114.843890,-1.4568,1.5519,-0.7417,2.254
114.874579,-1.1630,1.4386,-0.7457,1.995
114.904589,-1.0290,1.2030,-0.4381,1.642
114.934713,-0.8446,0.9122,-0.3636,1.295
114.966544,-0.4619,0.5248,-0.1544,0.716
114.997884,-0.0452,0.2106,0.0975,0.236
115.028001,0.2455,-0.0370,0.1096,0.271
115.059100,0.1947,-0.2093,-0.0189,0.286
115.089332,0.3874,-0.1122,0.1194,0.421
115.119420,0.9235,0.0785,0.3793,1.001
115.150610,0.8301,0.3428,0.1420,0.909
115.181025,-0.2792,0.4503,-0.6536,0.841
115.211903,-1.7886,0.6023,-1.4549,2.383
115.241873,-1.5641,1.1908,-0.7254,2.095
115.273453,-1.6215,1.1190,-0.4733,2.026
115.304466,-1.2140,0.8363,-0.7433,1.651
115.336837,-0.3296,0.6946,-0.7640,1.084
115.367669,-0.2128,0.5893,-0.6220,0.883
115.397814,-0.7268,0.5998,-1.2644,1.577
115.428510,-0.1526,1.2233,-0.9663,1.566
115.458628,-1.2474,1.5580,-0.0266,1.996
115.489665,-1.9440,1.6748,1.1606,2.816
115.521503,-2.2064,1.7493,1.3185,3.109
115.552151,-2.3273,1.2663,0.1564,2.654
115.584153,-1.6308,0.7193,-0.6853,1.910
115.615776,-0.5240,0.5947,-0.8285,1.147
115.647254,0.0607,0.5436,-0.6736,0.868
115.673473,-0.1143,0.2751,-0.5180,0.598
115.716294,-0.4083,-0.0715,-0.3819,0.564
115.745151,0.0803,-0.1575,-0.4498,0.483
115.774511,0.3095,-0.0940,-0.4119,0.524
115.803654,0.6026,0.0284,-0.2644,0.659
115.832461,0.7162,0.1398,-0.5043,0.887
115.861633,0.4905,0.3130,-0.7848,0.977
115.891896,-0.3046,0.5930,-0.9077,1.126
115.921845,-1.0332,0.8468,-0.7841,1.549
115.953722,-1.2936,1.1625,-0.2800,1.762
115.985484,-1.3918,1.3716,-0.1459,1.960
116.016819,-1.4732,1.2861,0.1396,1.961
116.047958,-0.8434,1.2595,0.2508,1.536
116.077445,-0.4663,1.1752,-0.1918,1.279
116.108651,-0.4871,0.9416,-0.4826,1.165
116.137859,-1.0845,0.7114,-0.4628,1.377
116.168622,-1.5741,0.6040,-0.1745,1.695
116.201819,-1.3598,0.6108,0.1846,1.502
116.230623,-0.6428,0.6135,0.3679,0.962
116.262870,-0.1945,0.5285,0.2212,0.605
116.292775,0.1143,0.5262,0.0673,0.543
116.324005,0.4231,0.4507,-0.0536,0.620
116.355503,0.3843,0.3706,0.0421,0.536
116.386017,0.2098,0.3960,0.1457,0.471
116.417163,-0.1507,0.6980,0.0991,0.721
116.447975,-1.2697,0.9350,-0.2710,1.600
116.479413,-1.5066,1.2099,0.3223,1.959
116.509571,-1.2743,1.4779,1.0155,2.200
116.541813,-1.1634,1.3555,0.6106,1.888
116.572486,-0.7305,1.0021,0.0101,1.240
116.602842,-0.3166,0.9729,-0.1144,1.029
116.640404,-0.1630,1.1845,-0.0333,1.196
116.673167,-0.9338,1.0622,0.2913,1.444
116.701420,-0.9951,0.9133,0.5876,1.473
116.730272,-0.5480,0.8505,0.5310,1.143
116.779390,-0.3095,0.7286,0.3346,0.859
116.808860,-0.2958,0.5236,-0.0736,0.606
116.837370,-0.2042,0.4971,-0.2238,0.582
116.866769,-0.2336,0.4503,-0.1178,0.521
116.897585,-0.1871,0.4705,0.1589,0.531
116.927385,-0.1307,0.5910,0.1714,0.629
116.959424,-0.1670,0.7046,0.6879,0.999
116.990422,-0.5120,0.8008,1.1809,1.516
117.021138,-0.4901,0.7528,1.0427,1.376
117.050771,-0.1185,0.7468,1.2193,1.435
117.081667,-0.3545,0.5129,1.1088,1.272
117.112762,-0.5465,0.2099,1.0470,1.200
117.143142,-0.2521,0.3645,1.0563,1.146
117.173025,-0.0137,0.2868,0.4033,0.495
117.202498,0.5760,0.6839,0.9498,1.304
117.227668,-0.1239,0.4976,0.9078,1.043
117.256785,-0.2057,0.4566,0.9432,1.068
117.287536,0.0882,0.4691,1.1147,1.213
117.317638,0.0067,0.5766,1.1972,1.329
117.348521,-0.1556,0.5290,0.9134,1.067
117.379266,0.0815,0.3797,0.7865,0.877
117.409679,-0.0428,0.2968,1.1550,1.193
117.440449,-0.1964,0.2983,0.7348,0.817
117.471836,0.0195,0.2627,0.5550,0.614
117.502862,-0.0009,0.3189,0.5613,0.646
117.534796,0.0637,0.4114,0.9815,1.066
117.566401,-0.1412,0.4263,1.0716,1.162
117.593535,-0.0675,0.5788,0.8142,1.001
117.620431,0.1336,0.5893,0.7983,1.001
117.648393,0.0127,0.5556,0.6947,0.890
117.678088,-0.2311,0.5048,0.7851,0.962
117.705876,-0.2284,0.4684,0.7064,0.878
117.734805,-0.2218,0.6061,0.1673,0.667
117.760298,0.2484,0.6098,0.4776,0.813
117.794614,0.1080,0.6411,1.0450,1.231
117.834874,-0.2662,0.5976,1.0900,1.271
117.867477,-0.0759,0.8710,0.9398,1.284
117.898776,-0.5120,1.3347,1.5759,2.128
117.934901,-0.6012,1.2781,1.9123,2.377
117.972135,-0.1174,1.0090,1.5908,1.887
118.047808,0.0085,0.3870,0.9710,1.045
118.050700,0.2772,-0.0395,0.2359,0.366
133.243205,0.4082,0.4290,1.2708,1.402
133.252780,0.1226,0.4479,0.9815,1.086
133.257340,0.0132,0.4766,1.0367,1.141
133.266823,0.0253,0.4967,1.0602,1.171
133.269323,0.1087,0.5280,1.1105,1.234
133.273318,0.1716,0.5343,1.1423,1.273
133.278030,0.2264,0.5504,1.1936,1.334
133.289342,0.2594,0.5758,1.2479,1.399
133.292392,0.3107,0.5480,1.3670,1.505
133.299063,0.3195,0.5287,1.3917,1.523
133.304104,0.3214,0.5197,1.3949,1.523
133.306694,0.3137,0.4845,1.3984,1.513
133.311345,0.3034,0.4451,1.3779,1.479
133.321694,0.3146,0.4232,1.3881,1.485
133.325740,0.3559,0.4523,1.3634,1.480
133.330571,0.3491,0.4512,1.3373,1.454
133.339300,0.3349,0.4517,1.3365,1.450
133.342252,0.2648,0.4612,1.2263,1.337
133.344987,0.2426,0.4657,1.1873,1.298
133.352663,0.1961,0.4801,1.0954,1.212
133.356903,0.1213,0.4796,0.8997,1.027
133.361642,0.0693,0.4713,0.8230,0.951
133.368796,0.0463,0.4668,0.8000,0.927
133.371402,-0.0073,0.4610,0.7511,0.881
133.376059,0.0021,0.4759,0.7651,0.901
133.384761,-0.0037,0.4689,0.7978,0.925
133.388110,-0.0058,0.4116,0.8142,0.912
133.392948,0.0178,0.4048,0.8713,0.961
133.401167,0.0549,0.4232,0.9505,1.042
133.404832,0.0679,0.4346,1.0416,1.131
133.407375,0.0622,0.4368,1.0621,1.150
133.412099,0.0317,0.4127,1.0979,1.173
133.418494,0.0104,0.3975,1.1054,1.175
133.421471,-0.0591,0.3550,1.1003,1.158
133.424146,-0.0845,0.3413,1.1037,1.158
133.428716,-0.1287,0.3208,1.0954,1.149
133.435226,-0.1517,0.3105,1.0826,1.136
133.438505,-0.1945,0.2942,1.0563,1.114
133.443470,-0.2147,0.2912,1.0267,1.089
133.451866,-0.2227,0.2951,0.9942,1.061
133.455378,-0.2164,0.3032,0.9500,1.020
133.460016,-0.2074,0.3128,0.9176,0.991
133.462530,-0.2040,0.3181,0.9031,0.979
133.469136,-0.2028,0.3249,0.8799,0.960
133.472007,-0.1961,0.3457,0.8107,0.903
133.476653,-0.2047,0.3571,0.7711,0.874
133.479181,-0.2096,0.3623,0.7401,0.850
133.485558,-0.2169,0.3736,0.7125,0.833
133.488810,-0.2257,0.3972,0.6280,0.777
133.493401,-0.2184,0.4129,0.5715,0.738
133.501692,-0.2126,0.4312,0.5161,0.705
133.505365,-0.2133,0.4403,0.4716,0.680
133.508058,-0.2169,0.4400,0.4678,0.678
133.512959,-0.2203,0.4346,0.4531,0.665
133.518237,-0.2187,0.4334,0.4511,0.663
133.522314,-0.2162,0.4197,0.4575,0.657
133.527069,-0.2226,0.4067,0.4557,0.650
133.534836,-0.2255,0.3980,0.4634,0.651
133.539049,-0.2475,0.3620,0.5288,0.687
133.544149,-0.2504,0.3528,0.5618,0.709
133.551383,-0.2509,0.3506,0.5767,0.720
133.555562,-0.2299,0.3672,0.6239,0.760
133.558077,-0.2194,0.3765,0.6248,0.762
133.560660,-0.2074,0.3853,0.6332,0.770
133.563495,-0.1949,0.3939,0.6397,0.776
133.569007,-0.1854,0.4019,0.6393,0.778
133.572084,-0.1500,0.4073,0.6202,0.757
133.574781,-0.1429,0.4076,0.6136,0.750
133.584741,-0.1223,0.4121,0.6067,0.744
133.589210,-0.0803,0.4253,0.5391,0.691
133.591873,-0.0694,0.4312,0.5315,0.688
133.601263,-0.0468,0.4481,0.5014,0.674
133.605921,-0.0065,0.4931,0.4394,0.660
133.610636,0.0188,0.5234,0.4247,0.674
133.617666,0.0326,0.5399,0.4079,0.677
133.620573,0.0933,0.5986,0.3956,0.724
133.625415,0.1348,0.6445,0.3954,0.768
133.634158,0.1793,0.6897,0.3805,0.808
133.637436,0.2284,0.7500,0.3908,0.876
133.642121,0.2306,0.7791,0.3896,0.901
133.651730,0.2068,0.7871,0.3961,0.905
133.655609,0.1008,0.7747,0.4096,0.882
133.659265,0.0649,0.7638,0.4084,0.869
133.668063,-0.0112,0.7442,0.4226,0.856
133.670606,-0.1221,0.7065,0.4667,0.856
133.673421,-0.1534,0.6953,0.4868,0.863
133.677799,-0.2038,0.6738,0.5286,0.880
133.684207,-0.2211,0.6657,0.5540,0.894
133.687176,-0.2325,0.6599,0.6356,0.945
133.689983,-0.2250,0.6645,0.6705,0.970
133.694641,-0.1928,0.6718,0.7364,1.015
133.700554,-0.1739,0.6787,0.7658,1.038
133.704517,-0.1316,0.7002,0.8701,1.125
133.709241,-0.0992,0.7163,0.9192,1.170
133.712058,-0.0815,0.7270,0.9363,1.188
133.717625,-0.0652,0.7368,0.9571,1.210
133.721284,-0.0195,0.7713,0.9915,1.256
133.723943,-0.0081,0.7803,0.9935,1.263
133.728382,0.0072,0.7967,0.9926,1.273
133.733988,0.0107,0.7920,0.9864,1.265
133.738230,-0.0034,0.7857,0.9410,1.226
133.742325,-0.0210,0.7710,0.9072,1.191
133.744905,-0.0393,0.7684,0.8853,1.173
133.751085,-0.0591,0.7622,0.8684,1.157
133.754560,-0.1080,0.7454,0.8415,1.129
133.757453,-0.1248,0.7454,0.8303,1.123
133.769228,-0.1532,0.7396,0.8354,1.126
133.773793,-0.1973,0.7261,0.8816,1.159
133.779132,-0.2022,0.7207,0.9195,1.186
133.789618,-0.1993,0.7198,0.9361,1.198
133.792721,-0.1673,0.7251,1.0474,1.285
133.800163,-0.1624,0.7237,1.0774,1.308
133.804690,-0.1275,0.7386,1.1418,1.366
133.809565,-0.1131,0.7442,1.1741,1.395
133.812094,-0.1099,0.7510,1.1769,1.400
133.819565,-0.1065,0.7523,1.1794,1.403
133.823428,-0.1104,0.7581,1.1726,1.401
133.828138,-0.1148,0.7615,1.1620,1.394
133.836975,-0.1192,0.7650,1.1398,1.378
133.840962,-0.1593,0.7820,1.0282,1.302
133.844753,-0.1756,0.7811,0.9984,1.280
133.855340,-0.1900,0.7801,0.9710,1.260
133.857970,-0.2672,0.7689,0.8764,1.196
133.872907,-0.2934,0.7577,0.8522,1.177
133.876734,-0.3473,0.7344,0.8259,1.158
133.884686,-0.3452,0.7327,0.8340,1.163
133.888864,-0.3354,0.7339,0.8555,1.176
133.891487,-0.3308,0.7332,0.8640,1.180
133.894374,-0.3271,0.7335,0.8769,1.189
133.901230,-0.3266,0.7312,0.8882,1.196
133.906068,-0.3222,0.7100,0.9029,1.193
133.910668,-0.3179,0.6985,0.9111,1.191
133.919301,-0.3132,0.6902,0.9095,1.184
133.922616,-0.2961,0.6636,0.8853,1.145
133.925891,-0.2921,0.6587,0.8826,1.139
133.928618,-0.2883,0.6520,0.8757,1.129
133.939464,-0.2827,0.6450,0.8662,1.116
133.942634,-0.2385,0.6198,0.8393,1.070
133.953402,-0.2276,0.6142,0.8335,1.060
133.956640,-0.1776,0.5912,0.8083,1.017
133.960930,-0.1670,0.5863,0.8022,1.008
133.972185,-0.1490,0.5859,0.7849,0.991
133.987276,-0.0964,0.5686,0.7965,0.983
133.992362,-0.0820,0.5250,0.8289,0.985
134.001877,-0.0779,0.5180,0.8296,0.981
134.006440,-0.0820,0.4747,0.8215,0.952
134.017927,-0.0764,0.4661,0.8139,0.941
134.020732,-0.0466,0.4649,0.7814,0.910
134.023480,-0.0569,0.4554,0.7727,0.899
134.034478,-0.0682,0.4471,0.7680,0.891
134.037650,-0.1209,0.4007,0.6742,0.794
134.041056,-0.1255,0.3921,0.6437,0.764
134.051775,-0.1260,0.3765,0.5950,0.715
134.054855,-0.1356,0.3391,0.5061,0.624
134.058416,-0.1187,0.3228,0.4482,0.565
134.070238,-0.1129,0.3130,0.4306,0.544
134.073213,-0.0972,0.2565,0.3441,0.440
134.084117,-0.0926,0.2294,0.3111,0.397
134.087754,-0.0833,0.1815,0.2659,0.333
134.100471,-0.0840,0.1586,0.2530,0.310
134.104526,-0.1612,0.1043,0.3018,0.358
134.107094,-0.1388,0.1102,0.2759,0.328
134.115946,-0.1016,0.1278,0.2300,0.282
134.121041,-0.0405,0.1656,0.1401,0.221
134.127422,-0.0202,0.1926,0.1279,0.232
134.137987,-0.0016,0.2052,0.1040,0.230
134.141303,0.2976,0.3357,-0.1029,0.460
134.155195,0.3624,0.3841,-0.0572,0.531
134.169258,0.4055,0.4971,0.2266,0.680
134.172242,0.3112,0.5055,0.3874,0.709
134.185976,0.2115,0.4943,0.4900,0.727
134.190622,-0.1304,0.6291,0.8496,1.065
134.203201,-0.1732,0.6890,0.9095,1.154
134.206226,-0.5485,0.6780,1.0329,1.352
134.220390,-0.6980,0.6609,1.0875,1.451
134.229099,-0.8470,0.6662,1.2571,1.656
134.238363,-0.7435,0.7049,1.4408,1.768
134.241838,-0.6406,0.7232,1.6524,1.914
134.253591,-0.6128,0.7249,1.7147,1.960
