time,gFx,gFy,gFz,TgF
88.954196,0.3657,0.0317,0.9539,1.022
88.983568,0.2927,0.4004,0.6551,0.822
89.013457,-0.2797,0.5903,0.2300,0.693
89.042671,-0.9198,0.6513,0.1529,1.137
89.071477,-1.0256,0.6024,-0.2385,1.213
89.101378,-1.3530,0.4137,-0.8023,1.626
89.131485,-1.2629,-0.1179,-1.6220,2.059
89.155879,-0.8287,-0.3964,-1.9546,2.160
89.188845,-0.2318,-0.2806,-1.7163,1.754
89.216904,-0.2851,-0.3837,-1.5419,1.614
89.244790,-0.0669,-0.3263,-1.2297,1.274
89.271337,-0.0662,-0.3136,-0.9357,0.989
89.299116,-0.0931,-0.3223,-0.8566,0.920
89.324776,-0.3901,-0.4294,-1.0191,1.173
89.350099,-0.3816,-0.3632,-1.1943,1.305
89.378770,-0.3359,-0.3779,-1.2532,1.351
89.408682,-0.4526,-0.3214,-0.9441,1.095
89.438419,-0.7943,-0.3029,-0.8034,1.170
89.467666,-0.9528,-0.2114,-0.9003,1.328
89.497774,-0.8714,0.1134,-0.7268,1.140
89.527788,-1.4500,0.2876,-1.0042,1.787
89.556256,-1.7251,0.2854,-1.4754,2.288
89.586522,-1.2562,0.5106,-1.8270,2.275
89.615503,-0.9459,0.8590,-2.7623,3.043
89.644517,-2.0214,0.1016,-2.8116,3.464
89.673293,-1.8228,-0.2833,-1.9277,2.668
89.703242,-1.9107,-0.4768,-1.1551,2.283
89.732577,-1.9073,-1.0891,-0.9390,2.389
89.762540,-1.3987,-1.0976,-0.6201,1.883
89.790990,-1.1964,-1.0725,-0.3536,1.645
89.819905,-0.5406,-0.5794,-0.4332,0.903
89.849640,-0.1949,0.2573,-0.3418,0.470
89.879587,-0.0901,0.5932,-0.0552,0.602
89.910221,-0.0109,0.8229,0.5933,1.014
89.940264,0.2140,0.9885,0.7937,1.286
89.969209,0.5142,0.9634,0.7873,1.346
89.998242,0.2459,0.7686,1.0854,1.353
90.026677,0.0139,0.6543,1.2791,1.437
90.054619,0.1600,0.4940,1.0057,1.132
90.093959,0.4873,0.4828,0.6356,0.935
90.121754,0.6540,0.3850,0.2095,0.787
90.154696,0.6808,0.4425,0.1645,0.828
90.184402,0.6484,0.3985,0.4560,0.887
90.208277,0.6430,0.3222,0.6849,0.993
90.259560,0.4842,0.2138,0.7570,0.924
90.284704,0.6899,-0.0038,1.0309,1.240
90.312262,0.8269,0.0345,1.0455,1.333
90.337924,0.8318,0.3418,1.0189,1.359
90.367323,0.6493,0.4698,0.8371,1.159
90.396607,0.2782,0.5306,0.7482,0.958
90.427293,0.2133,0.5175,0.7585,0.943
90.457210,-0.1742,0.4432,0.4550,0.659
90.486696,-1.1087,0.3166,-0.3284,1.199
90.515355,-1.2323,0.3220,-0.9182,1.570
90.544064,-1.1165,0.3816,-1.1253,1.631
90.573254,-1.2597,0.2583,-1.2891,1.821
90.601978,-0.9802,0.3569,-1.2414,1.622
90.643478,-0.8015,0.2343,-1.1835,1.448
90.671594,-0.7735,0.1407,-1.1903,1.426
90.699636,-0.6469,0.0459,-1.1116,1.287
90.728741,-0.5409,-0.0847,-0.9059,1.059
90.757870,-0.5394,-0.1140,-0.8866,1.044
90.787383,-0.6818,0.0026,-1.0878,1.284
90.816388,-0.7339,0.1823,-1.2975,1.502
90.847066,-0.7339,0.4681,-1.5944,1.817
90.876554,-0.7696,0.5593,-1.8263,2.059
90.906467,-0.9052,0.6877,-1.6921,2.039
90.936624,-1.1565,0.5178,-1.4775,1.946
90.966331,-1.1157,0.3171,-1.0115,1.539
90.996225,-0.7608,0.2436,-0.5339,0.961
91.025690,-0.7092,0.0745,-0.4007,0.818
91.055423,-0.4481,0.0869,-0.4433,0.636
91.081410,-0.2765,-0.0505,-0.2663,0.387
91.107787,-0.3535,-0.2168,-0.1654,0.446
91.136225,-0.2336,-0.3004,-0.1577,0.412
91.164924,0.0114,-0.3698,-0.3694,0.523
91.195172,0.0153,-0.4429,-0.7552,0.876
91.225299,-0.1118,-0.3998,-0.9639,1.049
91.255374,0.0581,-0.3185,-1.0317,1.081
91.279894,0.0779,-0.3038,-0.9157,0.968
91.323323,-0.1275,-0.3563,-0.8437,0.925
91.350427,-0.3263,-0.2882,-0.8605,0.964
91.378530,-0.5101,-0.3178,-0.8116,1.010
91.403059,-0.7774,-0.3363,-0.4263,0.948
91.429137,-1.1578,-0.2205,-0.1386,1.187
91.457581,-1.4280,-0.0009,-0.2632,1.452
91.486163,-1.4072,0.2031,-0.6819,1.577
91.515664,-1.4376,0.4571,-1.1153,1.876
91.544626,-1.5506,0.6988,-2.4486,2.981
91.574224,-1.7891,0.4847,-3.0682,3.585
91.602845,-1.9613,-0.0116,-1.8971,2.729
91.632680,-2.3335,-0.0928,-1.1092,2.585
91.662535,-2.7397,-0.2901,-0.7599,2.858
91.691631,-2.1429,-0.8091,-0.8285,2.436
91.720645,-1.5450,-1.0749,-0.4862,1.944
91.751076,-1.0615,-1.1098,0.0465,1.536
91.780385,-0.4661,-0.7390,0.1863,0.893
91.809999,0.0813,-0.0414,-0.0052,0.091
91.839099,0.5621,0.6643,-0.0023,0.870
91.868585,0.6610,0.9084,0.0238,1.124
91.898303,0.3818,1.0224,0.1511,1.102
91.928390,0.2438,0.9729,0.3062,1.049
91.957476,0.3911,0.8251,0.6913,1.145
91.987765,0.3508,0.5521,0.9808,1.179
92.016846,0.3720,0.4125,1.0148,1.157
92.045376,0.2066,0.3210,0.5889,0.702
92.074622,0.2117,0.3161,0.4939,0.623
92.103870,0.3992,0.4009,0.5757,0.807
92.133912,0.4688,0.3848,0.3375,0.694
92.164354,0.3822,0.4065,0.1562,0.579
92.192902,0.5504,0.4185,0.3737,0.786
92.223677,0.6293,0.4021,0.5312,0.916
92.252675,0.6985,0.3301,0.5501,0.948
92.283211,0.8699,0.2472,0.7592,1.181
92.311956,1.2657,0.1918,0.9568,1.598
92.334519,1.5841,0.2404,1.0115,1.895
92.383340,1.5103,0.1679,1.1193,1.887
92.409086,0.8763,0.0921,0.8186,1.203
92.435092,0.7905,0.1547,0.7590,1.107
92.462338,0.9086,0.3161,0.8615,1.291
92.490525,0.3039,0.2531,0.8435,0.932
92.518252,-0.3720,0.1906,0.4665,0.626
92.544068,-0.5434,0.5199,-0.0242,0.752
92.573224,-0.9137,0.5705,-0.6206,1.243
92.600531,-1.1478,0.5116,-0.5903,1.388
92.630033,-1.0669,0.5956,-0.2935,1.257
92.660398,-1.1514,0.4293,-0.1877,1.243
92.689486,-1.1490,0.2732,-0.1468,1.190
92.718374,-1.0400,0.0836,-0.3993,1.117
92.748083,-0.8399,0.0682,-0.7645,1.138
92.777322,-0.8273,0.0271,-0.9238,1.240
92.806312,-0.7400,0.0115,-0.6570,0.990
92.835859,-0.6611,0.1018,-0.6274,0.917
92.865685,-0.7165,0.1116,-0.6215,0.955
92.896493,-0.9384,0.2995,-0.6372,1.173
92.926309,-1.1888,0.4713,-0.8004,1.509
92.956355,-1.3376,0.9215,-1.1193,1.973
92.986060,-2.2462,0.8981,-1.6189,2.911
93.015825,-2.1355,0.6902,-1.7598,2.852
93.044828,-1.8365,0.4185,-1.1349,2.199
93.074419,-1.7864,0.1556,-0.6846,1.919
93.105655,-1.4893,-0.2515,-0.7508,1.687
93.135808,-1.1497,-0.0556,-0.2341,1.175
93.165723,-1.0879,-0.0290,0.0883,1.092
93.193769,-0.5986,0.1427,-0.1251,0.628
93.223555,-0.5033,0.5383,-0.1119,0.745
93.252345,-0.3137,0.7279,-0.2238,0.824
93.255308,-0.2478,0.7630,-0.2089,0.829
93.298782,0.0195,1.0496,0.0476,1.051
93.328523,-0.3757,1.0701,0.4117,1.207
93.358576,-0.3230,0.9856,0.2906,1.077
93.383687,0.0659,0.8485,0.3781,0.931
93.427486,0.1944,0.7058,0.6155,0.956
93.455277,0.1819,0.4542,0.6370,0.803
93.483066,0.2662,0.3782,0.4450,0.642
93.509373,0.3952,0.3049,0.3541,0.612
93.537810,0.4390,0.1996,0.4308,0.647
93.567106,0.5536,0.1393,0.4226,0.710
93.596565,0.6212,0.0931,0.4318,0.762
93.625901,0.9505,0.3115,0.5527,1.143
93.655624,0.8264,0.5273,0.5312,1.115
93.684650,0.5621,0.7540,0.6326,1.133
93.714862,0.3596,0.7428,0.7304,1.102
93.744719,0.4973,0.7694,0.9390,1.312
93.773426,0.5536,0.7974,0.9886,1.386
93.802700,0.4028,0.7410,0.9437,1.266
93.832359,0.4380,0.6841,0.9581,1.256
93.878492,0.4683,0.6653,0.8633,1.186
93.907613,0.6354,0.7388,0.4790,1.086
93.936198,0.6049,0.7403,0.4231,1.045
93.964465,0.4954,0.7877,0.2696,0.969
93.992765,0.4050,0.8236,-0.0042,0.918
94.023188,0.3190,0.8351,-0.0291,0.894
94.052418,0.1480,0.8458,0.0165,0.859
94.081811,0.0016,0.8739,0.0919,0.879
94.108245,-0.0943,0.7924,0.1403,0.810
94.132385,-0.1226,0.5460,0.0632,0.563
94.166757,0.0119,0.3410,0.1460,0.371
94.194906,0.1824,0.1823,0.3898,0.467
94.225954,0.1499,0.1021,0.3609,0.404
94.252641,0.2471,0.2031,0.2407,0.400
94.290188,0.3139,0.2819,0.1902,0.463
94.317963,0.1783,0.2737,0.6060,0.688
94.352868,-0.4011,0.0897,1.3262,1.388
94.379237,-0.8695,-0.0810,2.2258,2.391
94.408673,-0.4514,0.0809,2.1811,2.229
94.436377,-0.0444,0.0301,2.1706,2.171
94.460511,0.1423,0.2001,2.3539,2.367
94.545566,-0.1414,0.1826,2.2619,2.274
94.548104,-0.2480,-0.0124,1.1902,1.216
100.031238,-0.4495,0.6252,0.6973,1.039
100.061313,-0.5676,0.4820,0.6747,1.005
100.083761,-0.0615,0.5092,0.7883,0.940
100.103341,-0.0337,0.6587,1.1462,1.322
100.120183,-0.1367,0.4698,1.2488,1.341
100.135563,-0.0633,0.3765,1.1977,1.257
100.152739,-0.0468,0.2338,1.1672,1.191
100.165274,-0.0083,0.3042,0.9341,0.982
100.167853,0.0055,0.3000,0.8335,0.886
100.180792,0.0139,0.2993,0.8254,0.878
100.184271,0.0950,0.3709,0.8484,0.931
100.200166,0.1055,0.3951,0.8671,0.959
100.214709,0.0268,0.5470,0.9356,1.084
100.217736,-0.2169,0.6513,0.8941,1.127
100.230377,-0.2404,0.6601,0.8718,1.120
100.246768,-0.2604,0.6552,0.7138,1.003
100.263665,0.0014,0.6574,0.5909,0.884
100.279438,0.2222,0.7405,0.7311,1.064
100.283286,0.1285,0.7335,0.9023,1.170
100.295901,0.0954,0.7205,0.9319,1.182
100.299409,-0.1681,0.6222,1.0064,1.195
100.313773,-0.2255,0.6020,1.0194,1.205
100.316274,-0.5958,0.4461,1.1895,1.403
100.329409,-0.6335,0.4165,1.2156,1.433
100.333155,-0.7722,0.3277,1.5679,1.778
100.347261,-0.7857,0.3284,1.6460,1.853
100.349888,-1.0432,0.1745,2.1240,2.373
100.363261,-1.0938,0.1281,2.1820,2.444
100.366711,-0.9672,-0.0525,2.5407,2.719
100.380332,-0.9271,-0.0800,2.6488,2.807
100.383156,-0.5387,0.0442,3.0683,3.116
100.397430,-0.4644,0.0760,3.1186,3.154
100.400216,-0.1558,0.1178,3.0863,3.092
100.414251,-0.1290,0.1053,3.0128,3.017
100.429328,0.1585,-0.0942,2.2987,2.306
100.445446,0.7861,-0.3227,1.6756,1.879
100.463370,1.7835,-0.2967,0.6766,1.930
100.479043,2.7819,-0.1592,-0.2922,2.802
100.482301,3.0737,-0.2643,-1.3834,3.381
100.496667,3.0109,-0.3058,-1.5094,3.382
100.513295,2.4704,-0.2235,-1.8693,3.106
100.528323,1.8919,0.0941,-1.6120,2.487
100.532304,1.2298,0.1456,-1.3750,1.850
100.546255,1.1289,0.1642,-1.3394,1.759
100.549552,0.6574,0.4835,-1.1041,1.373
100.564825,0.5653,0.5663,-1.0526,1.322
100.580526,-0.5040,1.1216,-0.6416,1.387
100.595204,-1.7903,1.3760,-0.3347,2.283
100.611829,-2.7190,1.4092,-0.0829,3.064
100.629844,-2.1387,1.1842,-0.0015,2.445
100.647845,-0.5467,0.9888,-0.1224,1.136
100.664668,0.9975,0.8903,-0.4046,1.397
100.681140,1.6682,0.5189,-0.7962,1.920
100.697684,1.5883,0.2013,-0.9837,1.879
100.713334,1.3898,0.1207,-1.0371,1.738
100.730906,1.2845,0.2527,-1.0627,1.686
100.754252,0.9957,0.3032,-1.1080,1.520
100.770247,0.2550,0.5963,-0.8615,1.078
100.790137,-0.2755,0.8231,-0.6103,1.061
100.806791,-0.9426,1.1353,-0.4493,1.542
100.824021,-0.8365,1.4265,-0.3629,1.693
100.839548,-0.2406,1.3482,-0.4547,1.443
100.858785,0.7178,1.0364,-0.6457,1.416
100.876820,1.7805,0.6706,-0.4363,1.952
100.894104,2.5865,0.5819,-0.0040,2.651
100.915589,2.5526,0.2472,0.1897,2.572
100.933512,2.3202,0.0264,0.5938,2.395
100.950518,1.7516,-0.0688,0.9605,1.999
100.965377,0.8250,-0.4939,1.0267,1.407
100.982556,0.0388,-1.2312,1.3336,1.815
100.997260,-0.4043,-1.4790,1.7315,2.313
101.024008,-0.6923,-1.5675,2.5232,3.050
101.047863,-0.2873,-1.7155,2.5153,3.058
101.066602,-0.6821,-1.6024,1.9663,2.627
101.082360,-0.8248,-1.4506,1.9099,2.536
101.098235,-0.5585,-1.2493,1.5754,2.087
101.112582,-0.4759,-0.8914,1.3497,1.686
101.125906,-0.2934,-0.6007,1.2466,1.415
101.141535,-0.1444,-0.7954,0.6791,1.056
101.144725,0.0132,-0.7172,0.8349,1.101
101.161521,0.1057,-0.6346,0.8428,1.060
101.179879,0.5233,-0.3481,1.2019,1.356
101.197434,0.4928,-0.4580,1.7135,1.841
101.213540,-0.1649,-0.8203,2.9493,3.066
101.228453,-0.6780,-1.0717,3.4503,3.676
101.247428,-0.6743,-0.9833,3.5649,3.759
101.261528,-0.6447,-0.9894,2.7753,3.016
101.275028,-0.4270,-0.8019,2.3726,2.541
101.292049,-0.3816,-0.6945,1.8769,2.037
101.309295,-0.5441,-0.7180,1.2351,1.529
101.324727,-0.5380,-0.7026,0.9754,1.317
101.342780,-0.3760,-0.6605,0.9624,1.226
101.358517,-0.1351,-0.6596,0.8640,1.095
101.376659,0.0263,-0.6549,0.7418,0.990
101.393757,0.1123,-0.7663,0.6542,1.014
101.409772,0.2284,-0.8929,0.6078,1.104
101.428747,0.8157,-0.6334,0.3923,1.105
101.443042,1.3769,-0.3798,0.2279,1.446
101.459623,1.5110,-0.0844,-0.1298,1.519
101.476479,1.0676,0.2846,-0.5267,1.224
101.492301,0.1040,0.6396,-0.5485,0.849
101.507801,-1.1402,0.7722,-0.2446,1.399
101.524787,-1.9389,0.8101,-0.0916,2.103
101.540435,-2.0132,1.0811,-0.0729,2.286
101.558633,-2.0910,1.1607,0.4220,2.429
101.575691,-2.5834,1.1062,1.3324,3.110
101.591832,-3.2140,0.9169,1.4303,3.635
101.613305,-3.6803,0.5367,0.8482,3.815
101.629732,-3.2030,-0.1387,-0.1831,3.211
101.648427,-2.3601,-0.5220,-0.6856,2.512
101.667646,-1.1109,-0.6216,-1.1104,1.689
101.687650,-0.3948,-0.6153,-1.0422,1.273
101.707738,-0.0931,-0.6132,-0.8385,1.043
101.726981,0.0698,-0.7036,-0.4422,0.834
101.745869,0.4033,-0.5515,-0.0560,0.686
101.763222,0.6261,-0.4050,0.1277,0.757
101.780777,0.6430,-0.3612,0.2109,0.767
101.796749,0.7080,-0.2682,0.4868,0.900
101.812757,0.7011,-0.2831,0.4516,0.881
101.831419,0.7945,-0.2457,0.1142,0.839
101.849517,1.2019,-0.0332,-0.2879,1.236
101.866988,1.6376,0.2003,-0.7235,1.801
101.884524,1.5217,0.4447,-0.9998,1.874
101.904918,0.9422,1.1947,-1.7720,2.336
101.923848,0.0407,0.8754,-2.8076,2.941
101.943539,-0.4370,0.5588,-3.1517,3.231
101.963657,-0.1180,0.3228,-2.4451,2.469
101.982938,0.6542,-0.2130,-1.1677,1.355
102.001352,1.5794,-0.5152,0.4790,1.729
102.020464,2.0390,-0.4373,1.4529,2.542
102.038472,1.6190,-0.5027,1.8044,2.476
102.067488,0.8729,-0.3784,1.2048,1.535
102.085052,0.2198,0.3330,-0.4283,0.585
102.105926,-0.2284,0.5157,-1.9736,2.053
102.126725,-0.4732,0.5248,-3.0864,3.166
102.148474,-0.5651,0.4820,-2.5563,2.662
102.170522,-0.9841,0.0574,-2.1021,2.322
102.191504,-0.5338,-0.9016,-1.4657,1.802
102.213985,0.3996,-1.2623,-0.4058,1.385
102.237816,0.6105,-1.3575,0.7504,1.667
102.261337,-0.1412,-1.3810,1.2288,1.854
102.283577,-0.9445,-1.3065,1.5142,2.212
102.307556,-0.6271,-0.9456,1.9136,2.225
102.334522,-0.1698,-0.5205,2.0453,2.117
102.357233,-0.1698,-0.5592,1.4992,1.609
102.359847,0.1248,-0.3021,1.4020,1.440
102.383036,0.1162,-0.3214,1.3854,1.427
102.406022,-0.0176,-0.3994,1.3600,1.418
102.430559,0.3265,-0.1438,1.3451,1.392
102.456322,0.2914,-0.1727,0.8943,0.956
102.459834,-0.0911,-0.0470,0.9535,0.959
102.482847,-0.3107,-0.0747,0.9527,1.005
102.507852,-1.0659,-0.4313,0.7316,1.363
102.531448,-0.5592,-0.3671,0.6348,0.922
102.555630,-0.3960,-0.0505,1.1382,1.206
102.578887,-1.4248,-0.2767,1.4587,2.058
102.603580,-2.4040,-1.0702,1.8643,3.225
102.628087,-1.6603,-0.8494,2.9280,3.471
102.653771,-1.0430,-0.5869,2.9365,3.171
102.679228,-0.9709,-0.5987,1.8308,2.157
102.703865,-0.5460,-0.3332,1.1257,1.295
102.728993,-0.0454,-0.0211,0.5953,0.597
102.754487,0.2201,0.1341,0.2613,0.367
102.779401,0.3654,0.1791,-0.0291,0.408
102.804382,0.4229,0.2458,-0.2686,0.558
102.829047,0.4153,0.3181,-0.4579,0.695
102.853637,0.4749,0.5849,-0.4466,0.876
102.878584,0.3415,0.8041,-0.5376,1.026
102.903846,-0.2687,0.9138,-0.2008,0.973
102.928984,-1.0620,1.1219,-0.4232,1.602
102.955257,-1.4488,1.0820,-0.9692,2.052
102.980394,-1.9462,0.9993,0.3735,2.219
103.005065,-2.7155,0.9758,1.7678,3.384
103.030960,-2.9068,0.6963,2.1259,3.668
103.056984,-2.2750,0.3569,1.2176,2.605
103.075556,-1.4216,0.0132,-0.2133,1.438
103.103115,-0.7241,-0.0505,-0.9863,1.225
103.125850,-0.2213,0.2175,-1.1239,1.166
103.146075,-0.5748,0.1815,-0.8316,1.027
103.165738,-0.6103,-0.0344,-0.5065,0.794
103.185748,-0.3124,-0.1238,-0.0552,0.341
103.207218,0.1761,-0.0336,0.4387,0.474
103.229582,0.2958,0.0601,0.6798,0.744
103.251334,0.1668,0.1894,0.5857,0.638
103.273632,0.2117,0.4349,0.3385,0.590
103.295849,0.7043,0.7974,0.0632,1.066
103.321305,1.1475,1.1111,0.0467,1.598
103.348186,0.9894,1.0774,-0.0904,1.466
103.374136,1.0546,1.3117,-0.4901,1.753
103.399748,0.3479,0.9166,-1.2660,1.601
103.425263,0.4162,1.3056,-0.8236,1.599
103.452965,0.5909,1.6816,0.8154,1.960
103.477759,-0.0752,2.2907,2.1244,3.125
103.503025,-0.9352,2.1954,1.3956,2.764
103.528415,-1.1514,1.9743,1.0536,2.517
103.553020,-1.6324,1.4686,0.9600,2.396
103.577010,-1.4703,0.6780,0.5526,1.711
103.602259,-0.6513,0.4568,0.2349,0.830
103.628721,0.2467,0.5478,-0.1314,0.615
103.654302,0.2638,0.4295,-0.5537,0.749
103.679774,0.2105,0.3132,-0.6655,0.765
103.705015,0.3244,0.2653,-0.5864,0.721
103.730906,0.1441,0.1722,-0.4838,0.533
103.756719,-0.0356,0.0647,-0.3560,0.364
103.783969,-0.3530,-0.0243,-0.2861,0.455
103.810454,-0.3701,0.0122,-0.2057,0.424
103.836573,-0.0200,0.1144,-0.0157,0.117
103.863161,0.4324,0.3282,0.0116,0.543
103.888849,0.0954,0.5658,-0.1630,0.597
103.914148,-0.3127,0.6831,-0.1877,0.774
103.954145,-0.2215,0.8583,-0.0154,0.887
103.977826,-1.5697,1.2292,0.2722,2.012
103.999781,-2.3232,1.0163,0.6903,2.628
104.022511,-1.4113,1.0731,1.2879,2.191
104.046585,-1.1930,1.8424,1.7714,2.821
104.071036,-3.0432,1.3713,1.4271,3.630
104.095246,-3.0473,0.7242,1.2281,3.364
104.120581,-2.8865,1.0044,1.8491,3.572
104.141959,-3.9964,0.5446,0.5889,4.076
104.174243,-3.9232,0.0503,-1.0022,4.049
104.203665,-3.0444,-0.1790,-2.7302,4.093
104.227962,-2.1776,0.0107,-2.9025,3.629
104.250425,-2.7141,0.0531,-1.8097,3.263
104.275978,-3.0742,-0.3793,-0.4391,3.128
104.301012,-2.7588,-0.3617,0.5232,2.831
104.326647,-2.8902,-0.6512,0.4280,2.993
104.352377,-2.8634,-1.2288,-0.1779,3.121
104.378024,-2.3263,-1.3094,-0.9809,2.844
104.403763,-1.8788,-1.1636,-1.2129,2.521
104.429629,-1.8162,-0.9698,-1.0909,2.330
104.455859,-2.1463,-1.0815,-1.1962,2.685
104.476898,-2.0102,-1.1303,-1.1172,2.563
104.499050,-2.1709,-1.0363,-0.8397,2.548
104.524869,-2.1448,-1.2561,-1.1053,2.720
104.551607,-1.8108,-1.0500,-1.6694,2.677
104.577647,-1.2457,-1.1520,-1.8001,2.474
104.603502,-0.2851,-1.3835,-2.0320,2.475
104.628850,0.9469,-1.3981,-2.1085,2.701
104.653663,1.9132,-1.3984,-1.8444,3.003
104.676695,2.3018,-1.1318,-1.4500,2.947
104.701424,1.6971,-0.9945,-1.3210,2.369
104.727877,0.7642,-0.8389,-1.5004,1.881
104.755515,-0.2674,-0.5310,-2.0655,2.149
104.782278,-1.8963,-0.1653,-2.4701,3.118
104.807443,-2.7544,0.0608,-2.2912,3.583
104.833060,-2.9088,0.1615,-2.1651,3.630
104.858639,-1.9769,0.1285,-1.6242,2.562
104.883795,-1.5380,-0.0299,-1.1987,1.950
104.909335,-1.7432,-0.1567,-0.9570,1.995
104.934195,-2.0600,-0.1199,-0.8023,2.214
104.960680,-2.2718,0.1390,-0.9238,2.456
104.987639,-2.2592,0.4777,-1.0105,2.521
105.013701,-2.5201,0.5448,-1.0174,2.772
105.040226,-2.3063,0.5087,-0.6120,2.440
105.063546,-1.8480,0.5627,-0.0508,1.932
105.087078,-1.5340,0.5793,0.3290,1.672
105.111226,-1.3774,0.5616,0.4799,1.563
105.135890,-1.2643,0.4019,0.4147,1.390
105.160041,-0.9342,0.2846,0.3045,1.023
105.179528,-0.5546,0.2524,0.3372,0.696
105.202057,-0.3594,0.2062,0.3617,0.550
105.224203,-0.1810,0.2033,0.4184,0.499
105.247576,-0.0121,0.3589,0.4641,0.587
105.269282,-0.1774,0.5458,0.5957,0.827
105.293115,-0.4158,1.0110,0.7548,1.328
105.315632,-1.1898,1.3946,0.8098,2.004
105.339244,-1.6667,1.6340,0.8115,2.471
105.362657,-1.6794,1.8180,0.7087,2.574
105.387407,-1.0605,1.8106,-0.1016,2.101
105.412396,-0.4740,1.5668,-0.6091,1.747
105.436767,-0.1509,1.2506,-0.7638,1.473
105.461751,0.0481,0.9375,-0.6176,1.124
105.486699,0.0412,0.5148,-0.3993,0.653
105.511483,0.1570,0.2304,-0.1884,0.336
105.536317,0.1272,0.0479,0.0133,0.137
105.562381,0.0637,0.0552,-0.0492,0.098
105.588211,-0.1407,0.3049,-0.2712,0.432
105.614209,-0.2206,0.6592,-0.0364,0.696
105.639734,-1.0366,0.9189,0.0551,1.386
105.666545,-1.0286,1.1786,-0.0259,1.565
105.691616,-0.9308,1.0633,0.4716,1.490
105.720005,-1.1094,1.0005,1.0526,1.828
105.752176,-1.0165,0.8065,1.1818,1.755
105.781072,-0.3110,0.9441,1.0309,1.432
105.810114,-0.1896,1.0945,0.6251,1.275
105.836207,-0.5853,0.9443,0.2622,1.141
105.859167,-0.8676,0.8707,0.3830,1.287
105.883518,-0.9279,0.7733,0.5039,1.309
105.911162,-0.7632,0.7174,0.6223,1.218
105.942379,-0.6030,0.6811,0.6546,1.121
105.971068,-0.5763,0.6161,0.5291,0.996
105.994622,-0.3926,0.5402,0.3910,0.774
106.021717,-0.0021,0.5169,0.5271,0.738
106.050141,0.6894,0.8968,0.6647,1.312
106.074181,0.5396,1.4991,1.0519,1.909
106.095459,-0.9152,1.4781,2.0846,2.714
106.119425,-1.8709,1.2257,2.2551,3.176
106.147321,-1.4009,0.9604,1.6627,2.377
106.174938,-1.0051,0.6052,0.9619,1.517
106.209149,-1.2117,0.1412,0.4045,1.285
106.233388,-0.9716,-0.2093,-0.5949,1.158
106.260579,-0.3584,0.1610,-1.2036,1.266
106.283272,-0.1314,0.7952,-1.2949,1.525
106.305215,-0.5653,0.7938,-1.3401,1.657
106.326261,-0.9855,0.9257,-1.9033,2.335
106.348718,-0.6767,1.1258,-1.5702,2.047
106.369789,-0.6010,1.0247,-0.9534,1.523
106.392085,-0.5401,0.8942,-0.4379,1.133
106.416634,-0.3659,0.7347,-0.0528,0.822
106.443396,-0.1915,0.6208,0.1103,0.659
106.470797,-0.1097,0.4051,-0.0494,0.423
106.496079,0.0410,0.3028,-0.1779,0.354
106.522093,0.1695,0.2253,-0.1488,0.319
106.545901,0.2222,0.2231,0.0318,0.316
106.571818,-0.1456,0.2367,0.4614,0.539
106.597548,-0.7405,0.4708,1.2202,1.503
106.623174,-0.9885,0.8332,1.5677,2.032
106.648908,-1.1460,0.8739,1.3465,1.972
106.673715,-0.9501,0.9489,1.0220,1.687
106.698415,-0.7121,1.0237,0.5880,1.379
106.722626,-0.5003,1.0459,0.0038,1.159
106.746914,-0.2934,1.0823,-0.2775,1.155
106.771780,-0.2138,1.1512,-0.2097,1.190
106.796482,-0.3401,1.1321,0.0050,1.182
106.821046,-0.5746,1.0403,0.5517,1.310
106.845758,-1.0810,1.1842,1.4883,2.188
106.871856,-1.8336,0.9963,1.5222,2.583
106.897727,-1.4578,1.0755,1.0094,2.074
106.922864,-0.7644,1.5211,0.7692,1.868
106.948180,-0.8854,1.3745,0.5610,1.729
106.974588,-0.8015,1.2353,-0.0068,1.473
107.002641,-0.5175,1.2064,-0.7538,1.514
107.027752,-0.6603,1.0249,-0.5453,1.336
107.053349,-0.7048,0.8688,-0.1056,1.124
107.078437,-0.3796,0.7076,0.2710,0.847
107.103580,-0.0982,0.5744,0.4128,0.714
107.128832,0.0793,0.4838,0.6393,0.806
107.154185,0.1702,0.4165,0.7010,0.833
107.179736,0.2648,0.4239,0.5992,0.780
107.205074,0.2914,0.4298,0.4585,0.693
107.229623,0.2650,0.4889,0.3099,0.637
107.256308,0.2951,0.6364,0.1340,0.714
107.281454,0.1966,0.7835,-0.0203,0.808
107.315083,0.4229,1.1304,-0.1831,1.221
107.348746,0.6931,1.7144,0.2153,1.862
107.384193,0.2948,1.7002,0.5820,1.821
107.409023,-0.3215,1.0393,1.0087,1.484
107.433282,-0.6899,0.6699,1.3423,1.651
107.457688,-0.8951,0.5080,1.1604,1.551
107.484064,-0.6569,0.5331,0.3710,0.924
107.509908,-0.6804,0.4605,-0.2419,0.856
107.534990,-0.6760,0.4596,-0.5537,0.987
107.560304,-0.3176,0.8074,-0.4524,0.979
107.587342,-0.3054,0.8495,-0.1808,0.921
107.613608,-0.4891,0.9380,0.1054,1.063
107.639604,-0.7021,1.0498,0.2374,1.285
107.666166,-0.5604,1.2113,0.1511,1.343
107.691830,-0.2401,1.3457,-0.0867,1.370
107.717819,-0.5245,1.1532,0.0546,1.268
107.743102,-0.7330,0.9872,0.3116,1.268
