time,gFx,gFy,gFz,TgF
140.145594,-0.1258,1.9303,0.1279,1.939
140.171756,-0.0750,2.2071,0.4802,2.260
140.196621,0.1059,2.3268,1.0313,2.547
140.221649,0.0654,2.2731,1.1887,2.566
140.247522,-0.1691,1.9149,0.8051,2.084
140.273746,0.0681,1.6501,0.4189,1.704
140.300072,0.2005,1.4539,0.2279,1.485
140.319917,0.1700,1.3000,0.2659,1.338
140.350847,0.2074,1.1737,0.3852,1.253
140.375053,0.4040,1.0300,0.3844,1.171
140.396624,0.3332,0.9418,0.1976,1.018
140.419175,0.1055,0.8551,-0.0582,0.864
140.442556,0.1560,0.8126,-0.2283,0.858
140.463410,0.3053,0.7689,-0.1833,0.847
140.486284,0.3703,0.6839,-0.0035,0.778
140.510574,0.4331,0.6301,0.1911,0.788
140.535284,0.3862,0.5392,-0.0073,0.663
140.559832,0.0989,0.4945,-0.4435,0.672
140.585314,0.1434,0.4796,-0.4982,0.706
140.609693,0.1819,0.4801,-0.4163,0.661
140.635483,0.1744,0.4847,-0.1419,0.534
140.660874,-0.1073,0.5025,-0.1386,0.532
140.686026,-0.2054,0.5160,-0.2155,0.596
140.711105,-0.2418,0.6291,-0.1571,0.692
140.736614,-0.1553,0.7168,-0.2248,0.767
140.761718,0.0009,0.7806,-0.1217,0.790
140.786561,0.0141,0.8204,0.1428,0.833
140.810598,-0.0779,0.9052,0.4135,0.998
140.835531,-0.0726,0.9369,0.3326,0.997
140.859789,0.0276,0.9492,0.2009,0.971
140.884746,0.0825,0.9245,0.1010,0.934
140.908953,0.0708,0.9054,0.1152,0.915
140.934346,-0.0896,0.9017,0.0045,0.906
140.959400,-0.1280,0.8468,-0.2241,0.885
140.984313,-0.0359,0.8739,-0.2458,0.908
141.010716,-0.0491,0.8072,-0.3122,0.867
141.035970,-0.1111,0.8686,-0.2556,0.912
141.060793,-0.1131,0.8388,-0.1009,0.852
141.086290,-0.0247,0.8763,0.0817,0.880
141.109931,-0.1517,0.8949,0.1208,0.916
141.134202,-0.2714,0.8297,0.0467,0.874
141.136704,-0.1339,0.8968,0.0649,0.909
141.176390,-0.1231,0.9026,0.0758,0.914
141.200650,-0.2858,0.8947,0.0641,0.941
141.226130,-0.0496,1.0193,0.0470,1.022
141.250237,-0.1087,1.0493,0.0287,1.055
141.274647,-0.0498,1.0037,-0.1104,1.011
141.299181,0.2457,1.1265,0.0077,1.153
141.325292,0.2086,1.2450,0.2070,1.279
141.347558,0.1282,1.2825,0.3609,1.338
141.364828,0.1944,1.2744,0.4206,1.356
141.387600,0.3959,1.3489,0.5557,1.512
141.411362,0.5164,1.4994,0.7485,1.754
141.433385,0.4097,1.5623,0.7457,1.779
141.454296,0.2040,1.5406,0.6114,1.670
141.475639,0.2140,1.5411,0.5606,1.654
141.495525,0.3219,1.5167,0.6053,1.664
141.517501,0.3762,1.4612,0.5987,1.623
141.539380,0.2032,1.3853,0.6321,1.536
141.562727,0.0127,1.2595,0.6852,1.434
141.588615,0.0063,1.2023,0.6429,1.363
141.613773,0.1336,1.2122,0.4638,1.305
141.638320,0.0771,1.2341,0.3514,1.285
141.681426,-0.2360,1.2527,0.2857,1.306
141.705798,-0.4952,1.1481,0.0460,1.251
141.731594,-0.4234,1.0300,0.1003,1.118
141.756506,-0.2873,0.9529,0.1415,1.005
141.779426,-0.1937,0.7635,0.1431,0.801
141.803894,0.1099,0.7584,0.2967,0.822
141.828893,0.4262,0.7666,0.0800,0.881
141.854492,0.5113,0.7168,-0.5935,1.062
141.879375,0.3852,0.6655,-1.0022,1.263
141.904313,0.2484,0.6035,-0.7256,0.976
141.928822,0.0427,0.4593,-0.2218,0.512
141.953691,-0.1085,0.2578,0.1697,0.327
141.980215,-0.0559,0.1353,0.6041,0.622
142.004923,0.0757,0.1595,0.6412,0.665
142.030479,0.0437,0.2157,0.5151,0.560
142.055356,0.1087,0.3550,0.5493,0.663
142.081617,0.2396,0.4922,0.4734,0.724
142.106725,0.2552,0.5766,0.1536,0.649
142.132434,0.2152,0.5881,-0.0298,0.627
142.157781,0.0817,0.5504,-0.1376,0.573
142.182590,-0.1178,0.4899,-0.1437,0.524
142.208883,-0.0065,0.5350,-0.0883,0.542
142.233906,0.2003,0.5773,0.0966,0.619
142.260766,0.1421,0.7537,0.1291,0.778
142.287070,-0.1267,1.0012,-0.0220,1.009
142.313802,-0.2426,1.0119,-0.3033,1.084
142.341417,-0.0444,1.0962,-0.1029,1.102
142.367541,-0.3469,1.1957,0.4518,1.324
142.392352,-0.3994,1.1160,0.4834,1.280
142.413000,-0.1856,1.2316,0.6647,1.412
142.439638,-0.3159,1.3184,0.6551,1.506
142.459985,-0.3626,1.2446,0.1403,1.304
142.481676,-0.2883,1.2776,0.0868,1.313
142.502973,-0.3364,1.4410,0.2342,1.498
142.525422,-0.3408,1.4894,0.0129,1.528
142.547486,-0.4637,1.5944,-0.0992,1.663
142.570573,-0.5518,1.7346,-0.1016,1.823
142.595370,-0.4788,1.8529,0.1177,1.917
142.620981,-0.2968,1.9275,0.4672,2.005
142.645555,-0.4018,1.8416,0.6495,1.994
142.669327,-0.5350,1.6313,0.4753,1.781
142.694853,-0.4199,1.4879,0.2650,1.569
142.720770,-0.1981,1.3938,0.3008,1.440
142.746496,-0.0400,1.3128,0.4103,1.376
142.772446,-0.0034,1.3643,0.4932,1.451
142.798626,0.0070,1.4114,0.4611,1.485
142.824047,0.1470,1.5446,0.4504,1.616
142.849423,0.0779,1.6003,0.1746,1.612
142.875414,0.0332,1.5839,-0.3476,1.622
142.900315,-0.0596,1.3555,-0.6171,1.491
142.925544,-0.1270,1.1409,-0.3057,1.188
142.949630,-0.1957,0.8424,0.0839,0.869
142.975742,-0.1521,0.6296,0.3129,0.719
143.001272,0.0170,0.4752,0.3730,0.604
143.026893,-0.2218,0.4407,0.0714,0.499
143.052333,-0.2958,0.3315,-0.2649,0.517
143.076972,-0.2521,0.2472,-0.3609,0.505
143.101730,-0.0161,0.3168,-0.2605,0.411
143.126368,-0.0569,0.2812,-0.1566,0.327
143.150686,-0.2445,0.2157,-0.1263,0.350
143.174584,-0.1886,0.1859,-0.0098,0.265
143.200231,0.0195,0.2301,0.2874,0.369
143.225285,0.2608,0.3567,0.4672,0.643
143.249819,0.3745,0.4221,0.5074,0.759
143.276122,0.3926,0.5182,0.3280,0.728
143.299240,0.4074,0.6355,0.1318,0.766
143.323359,0.4676,0.7319,0.1858,0.888
143.349351,0.5226,0.8380,0.4741,1.095
143.374653,0.5438,0.8810,0.6155,1.204
143.400530,0.4080,0.8416,0.3392,0.995
143.425675,0.2203,0.7835,0.1892,0.836
143.447286,0.0270,0.7722,0.1448,0.786
143.484450,-0.1497,0.7391,0.0478,0.756
143.507754,-0.0918,0.9569,0.1480,0.973
143.530281,-0.5873,0.9045,-0.1032,1.083
143.550753,-0.7319,0.9473,-0.2008,1.214
143.572451,-0.1928,0.9240,0.0935,0.948
143.595542,-0.2077,1.2399,0.7380,1.458
143.619101,-0.5189,1.1605,0.1450,1.279
143.642626,-0.3151,1.0789,-0.4056,1.195
143.667413,-0.0114,1.2147,0.1772,1.228
143.692143,-0.0750,1.3110,0.1064,1.317
143.718480,-0.5949,1.3161,-0.2830,1.472
143.743317,-0.4131,1.3462,-0.4771,1.487
143.768549,0.0691,1.5474,-0.3778,1.594
143.793642,-0.0251,1.5609,-0.4784,1.633
143.818727,0.0097,1.5783,-0.3599,1.619
143.843898,0.1714,1.6130,0.0812,1.624
143.867788,0.2401,1.5478,0.1643,1.575
143.889034,0.2403,1.5182,-0.1125,1.541
143.914867,0.2513,1.6047,-0.3694,1.666
143.938063,0.1485,1.5888,-0.4235,1.651
143.964982,0.1392,1.5453,-0.1603,1.560
143.989985,0.2120,1.4849,0.2533,1.521
144.016765,0.4399,1.4305,0.3996,1.549
144.041838,0.6168,1.3804,0.1585,1.520
144.067774,0.6850,1.3655,-0.3362,1.564
144.093449,0.5775,1.2529,-0.6578,1.528
144.119430,0.5257,1.1202,-0.6194,1.384
144.144200,0.6363,0.9320,-0.4349,1.209
144.169780,0.7642,0.7251,-0.1955,1.071
144.194398,0.4234,0.5221,-0.2456,0.716
144.219582,0.1160,0.4060,-0.5221,0.672
144.245373,0.0422,0.3557,-0.4589,0.582
144.270326,0.2531,0.4129,-0.3553,0.601
144.294670,0.1702,0.3552,-0.6008,0.718
144.320713,-0.0335,0.2876,-0.7703,0.823
144.347524,-0.0652,0.3210,-0.6683,0.744
144.373710,-0.2233,0.3540,-0.4491,0.614
144.398386,-0.7158,0.4097,-0.3318,0.889
144.423404,-0.9315,0.6147,-0.0017,1.116
144.448303,-0.8607,0.4915,0.2943,1.034
144.473571,-0.4615,0.4679,0.6207,0.904
144.492713,-0.0198,0.5903,0.8203,1.011
144.515606,-0.1468,0.6149,0.7792,1.003
144.538827,-0.3207,0.6073,0.5039,0.852
144.560549,-0.2057,0.5612,0.2461,0.646
144.582466,0.0671,0.5637,0.1313,0.583
144.603576,0.3427,0.6513,0.2398,0.774
144.625488,0.2618,0.6350,0.2496,0.731
144.648964,0.0302,0.6228,0.1101,0.633
144.671435,-0.0132,0.5028,0.0265,0.504
144.696496,0.2079,0.5879,0.0563,0.626
144.721711,0.0043,0.7165,-0.0047,0.717
144.746799,-0.0877,0.7442,0.0162,0.750
144.772354,0.1621,0.8632,0.0544,0.880
144.796615,0.0319,1.1253,0.1275,1.133
144.822484,-0.1004,1.1542,-0.2182,1.179
144.848600,0.1115,1.0850,-0.4105,1.165
144.874888,0.1028,1.4237,0.1778,1.438
144.900934,0.2769,1.5023,-0.2060,1.541
144.926453,0.2177,1.5326,-0.3863,1.595
144.951009,0.2420,1.9338,-0.1116,1.952
144.976491,0.2247,1.7918,-0.4811,1.869
145.002636,0.2967,1.8485,-0.1899,1.882
145.027242,0.5245,1.9340,0.3822,2.040
145.052009,0.4937,1.7717,0.2647,1.858
145.078267,0.3092,1.4522,-0.1249,1.490
145.103457,0.2660,1.2812,-0.2707,1.336
145.129958,0.2362,1.1815,-0.2182,1.224
145.154685,0.2496,1.2611,-0.1454,1.294
145.179798,0.1737,1.3682,-0.1359,1.386
145.205251,0.0530,1.4051,-0.1967,1.420
145.231471,-0.0078,1.3624,-0.3169,1.399
145.256778,0.2330,1.3361,-0.4696,1.435
145.282293,0.3370,1.3147,-0.5475,1.463
145.304636,0.1751,1.2431,-0.7000,1.437
145.327247,-0.0833,1.1129,-0.5866,1.261
145.352225,-0.0447,1.0535,-0.3662,1.116
145.377352,0.1123,0.8856,-0.1073,0.899
145.402619,0.1660,0.7766,-0.0765,0.798
145.427731,0.0700,0.6208,-0.3975,0.741
145.452639,0.1313,0.4931,-0.5348,0.739
145.477440,0.3600,0.5145,-0.4435,0.769
145.503644,-0.0219,0.4877,-0.3729,0.614
145.529263,-0.7234,0.3482,-0.6377,1.025
145.549092,-0.7542,0.2844,-0.5390,0.970
145.587042,-0.4791,0.3970,-0.3250,0.702
145.629421,-0.2450,0.5465,0.0238,0.599
145.660497,-0.1637,0.5793,0.2735,0.661
145.686335,-0.0149,0.7713,0.6476,1.007
145.709693,-0.2138,0.7831,0.6087,1.015
145.734399,-0.0825,0.8209,0.3761,0.907
145.758719,0.1160,0.8378,0.3637,0.921
145.783336,0.1406,0.8416,0.4511,0.965
145.808886,0.1399,0.8460,0.2186,0.885
145.834562,0.1846,0.8190,0.0280,0.840
145.859655,0.1753,0.7887,-0.0375,0.809
145.884081,0.0070,0.8231,-0.0785,0.827
145.909880,-0.2038,0.7666,-0.0846,0.798
145.935665,-0.2438,0.7962,-0.1635,0.849
145.961759,-0.1866,0.8690,-0.2365,0.920
145.984168,-0.4024,0.9489,-0.1459,1.041
146.009402,-0.6210,0.8663,-0.1750,1.080
146.034270,-0.1730,0.8218,-0.0890,0.845
146.059317,-0.1570,0.9362,0.3688,1.018
146.083670,-0.1666,0.9142,-0.0233,0.930
146.109431,0.0188,1.0769,-0.3033,1.119
146.135551,-0.2061,1.0769,-0.4046,1.169
146.159353,0.1639,0.9707,-0.3420,1.042
146.161888,0.7006,1.4121,0.3705,1.619
146.183884,0.6491,1.4234,0.4059,1.616
146.207758,0.1616,1.4314,0.2049,1.455
146.231379,-0.2033,1.5225,0.0656,1.537
146.255050,0.0642,1.6594,0.1660,1.669
146.279767,-0.5177,1.6071,0.0874,1.691
146.282456,-0.7268,1.5321,-0.0289,1.696
146.307315,-0.7188,1.5225,-0.0323,1.684
146.332542,-0.5677,1.4334,0.0120,1.542
146.356795,-0.5064,1.3014,0.1142,1.401
146.390575,-0.4505,1.1136,0.1990,1.218
146.417531,-0.1439,0.9997,0.2605,1.043
146.442924,-0.0093,0.9182,0.2835,0.961
146.468279,0.0192,0.9548,0.3287,1.010
146.493777,-0.1073,0.9340,0.3993,1.021
146.520684,-0.0701,0.8866,0.4106,0.980
146.554590,0.1289,0.8016,0.7284,1.091
146.577602,0.4973,0.7948,1.2256,1.543
146.596932,0.6335,0.8332,1.4033,1.751
146.619335,0.6960,0.9473,1.3446,1.786
146.643347,0.6207,1.0308,1.0863,1.621
146.666087,0.4040,1.1581,0.8005,1.465
146.688103,0.2220,1.1183,0.6127,1.294
146.710723,0.2294,1.0271,0.4580,1.148
146.732073,0.2909,0.9553,0.3783,1.068
146.753412,0.2843,0.7579,0.2635,0.851
146.776348,0.3559,0.5688,0.1831,0.695
146.801526,0.4903,0.4116,0.1582,0.659
146.827028,0.6026,0.3225,0.1729,0.705
146.852471,0.6989,0.2773,0.0478,0.753
146.878638,0.1981,0.1561,0.0504,0.257
146.904555,-0.9105,0.0232,0.2379,0.941
146.930166,-1.4947,0.1656,0.3602,1.546
146.955818,-0.9525,0.3501,0.1809,1.031
146.980868,-0.3139,0.7405,0.1030,0.811
147.005549,-0.6753,0.9590,-0.2370,1.197
147.031848,-1.1532,1.1625,-0.5788,1.737
147.057428,-1.0100,1.3869,-0.5451,1.800
147.084446,-0.7344,1.6682,0.0187,1.823
147.110127,-0.8120,1.8077,0.5691,2.062
147.136469,-0.7188,1.8915,0.9400,2.231
147.161404,-0.4891,1.8563,0.9092,2.124
147.186271,-0.5199,1.6142,0.3209,1.726
147.211803,-0.4740,1.4598,-0.2800,1.560
147.235724,-0.3163,1.3386,-0.6033,1.502
147.262686,-0.1009,1.2560,-0.4762,1.347
147.288629,0.0817,1.0967,-0.3413,1.152
147.315717,0.0945,0.8227,-0.3743,0.909
147.341336,0.0757,0.5802,-0.3611,0.688
147.369167,0.0813,0.3782,-0.2788,0.477
147.394491,0.1761,0.2570,-0.1383,0.341
147.419288,0.1346,0.2126,-0.1214,0.279
147.445463,-0.2022,0.1111,-0.0122,0.231
147.472793,-0.7132,0.1085,0.2579,0.766
147.498329,-0.4109,0.3079,0.7614,0.918
147.523995,-0.3296,0.4552,0.7741,0.957
147.551453,-0.2338,0.8013,0.5112,0.979
147.578682,0.0563,1.2357,0.4233,1.307
147.604490,-0.1094,1.5702,0.2291,1.591
147.629352,-0.0461,1.9531,0.2219,1.966
147.650583,-0.0315,2.0327,0.0026,2.033
147.684690,-0.2047,1.9394,-0.3550,1.982
147.705991,-0.3628,1.6071,-1.0032,1.929
147.728812,-0.0999,1.4766,-1.0271,1.802
147.752941,0.1382,1.3320,-0.6902,1.507
147.780578,0.2897,1.1937,-0.4391,1.304
147.801830,0.3319,0.9120,-0.5465,1.114
147.831357,0.3422,0.7330,-0.7079,1.075
147.856606,0.4199,0.5734,-0.7528,1.035
147.882569,0.4766,0.4121,-0.6809,0.928
147.909010,0.5159,0.2716,-0.5598,0.808
147.934885,0.4912,0.1083,-0.3218,0.597
147.961603,0.3854,-0.0372,-0.1657,0.421
147.987615,0.1778,-0.1296,-0.0662,0.230
148.012809,-0.4798,-0.1709,0.0532,0.512
148.038869,-1.4016,-0.1389,0.3160,1.444
148.065993,-1.0577,0.3210,0.2044,1.124
148.091280,-0.0195,0.4281,0.1743,0.463
148.117685,0.4038,0.3528,0.4345,0.690
148.142845,0.6239,0.3396,0.7736,1.050
148.167376,0.6428,0.3972,1.2398,1.452
148.191844,0.2826,0.4622,1.2537,1.366
148.216399,-0.1524,0.5947,1.4091,1.537
148.240121,-0.7486,0.6853,1.9405,2.190
148.264493,-0.9338,0.8383,2.3998,2.708
148.287801,-0.9806,0.8993,2.6265,2.944
148.313240,-1.1343,0.7139,2.8088,3.112
148.338479,-1.2098,0.5627,2.7040,3.015
148.363070,-1.3447,0.4976,2.3704,2.770
148.388930,-1.5614,0.4051,1.8916,2.486
148.414660,-1.5968,0.3476,1.3467,2.118
148.439483,-1.3085,0.3303,1.0504,1.710
148.465400,-1.0327,0.3128,0.9571,1.442
148.490482,-1.0691,0.3051,0.8925,1.426
148.517376,-1.2716,0.1666,0.5816,1.408
148.543373,-0.8741,0.1693,0.2222,0.918
148.570731,-0.4302,0.2907,0.1215,0.533
148.597596,-0.2832,0.3474,0.0302,0.449
148.623582,-0.4036,0.3923,-0.1156,0.575
148.649376,-0.5084,0.4591,-0.3320,0.761
148.674521,-0.6091,0.6424,-0.0697,0.888
148.694226,-0.9340,0.8710,0.2833,1.308
148.725404,-1.4206,0.8935,0.3488,1.714
148.750065,-1.2262,0.8658,0.1587,1.509
148.771823,-0.9855,0.8754,0.3057,1.353
148.795110,-1.0926,0.8074,0.5273,1.457
148.819996,-0.9611,0.8141,0.6414,1.413
148.845361,-0.5350,0.7337,0.5393,1.056
148.871493,-0.1009,0.8493,0.6178,1.055
148.895802,-0.0566,1.0125,0.8002,1.292
148.918554,-0.1751,1.2364,1.1079,1.669
148.941759,-0.2308,1.3557,1.4902,2.028
148.964101,-0.4046,1.3384,1.8489,2.318
148.990231,-0.6518,1.2064,1.9153,2.356
149.016322,-0.8898,1.0364,1.9153,2.353
149.041686,-0.7144,0.8170,1.5481,1.891
149.066967,-0.3980,0.5788,1.0152,1.235
149.094712,-0.2585,0.4139,0.6554,0.817
149.121486,-0.1749,0.2788,0.4331,0.544
149.147594,-0.0899,0.1700,0.2635,0.326
149.173666,0.0144,0.1524,0.0940,0.180
149.199617,0.1162,0.1915,-0.1603,0.275
149.226212,-0.0127,0.2775,-0.3392,0.438
149.252759,-0.2469,0.4554,-0.4283,0.672
149.278468,-0.4244,0.6049,-0.4987,0.891
149.303556,-0.6284,0.5255,-0.4105,0.916
149.328334,-1.0056,0.3433,-0.3888,1.131
149.353757,-1.3319,0.0792,-0.3562,1.381
149.380555,-1.1868,-0.1529,-0.0525,1.198
149.406806,-0.9955,-0.3129,0.3372,1.097
149.432976,-1.2345,-0.2589,1.3614,1.856
149.459476,-1.4050,-0.0749,2.3287,2.721
149.484881,-1.5765,0.1979,2.3514,2.838
149.510398,-1.7116,0.6377,1.7245,2.512
149.535326,-1.5868,0.8791,1.3036,2.234
149.561531,-1.7500,0.8807,1.2337,2.315
149.588022,-1.6931,0.8016,0.8364,2.052
149.631135,-1.5069,0.6012,0.8601,1.836
149.656484,-1.3249,0.1940,1.2977,1.865
149.680784,-1.0906,-0.0102,1.1166,1.561
149.704891,-0.7644,-0.0768,0.9009,1.184
149.730367,-0.4263,-0.0722,0.6285,0.763
149.751412,-0.2276,-0.0917,0.4125,0.480
149.788607,-0.1622,-0.1201,0.2576,0.327
149.812956,-0.1910,-0.1802,0.1890,0.324
149.835925,-0.0728,-0.1526,0.3167,0.359
149.859928,0.0549,0.0757,0.5469,0.555
149.881543,-0.0019,0.3682,0.9173,0.988
149.908005,-0.1879,0.5827,1.1130,1.270
149.932640,-0.4796,0.8724,1.1797,1.544
149.957472,-0.6902,0.9420,1.1179,1.617
149.981987,-0.8988,1.2550,1.4142,2.093
150.008838,-1.4348,1.4913,1.2630,2.424
150.034979,-1.8023,1.5167,0.7267,2.465
150.061522,-1.9105,1.3890,0.2444,2.375
150.087507,-1.5465,1.1630,0.0500,1.936
150.112397,-1.0671,0.9352,0.1499,1.427
150.138647,-0.6193,0.7603,0.3849,1.053
150.183670,-0.1290,0.7021,0.5828,0.922
150.209598,0.1790,0.4221,0.3488,0.576
150.234844,0.0632,0.3352,-0.0191,0.342
150.260664,0.0470,0.3017,-0.3895,0.495
150.285835,0.1370,0.2895,-0.5424,0.630
150.311981,0.2282,0.2770,-0.4666,0.589
150.338752,0.3032,0.2739,-0.3335,0.527
150.364800,0.2317,0.2821,-0.1943,0.414
150.390594,0.1245,0.2492,-0.0946,0.294
150.416107,0.2276,0.2627,0.0903,0.359
150.440461,0.1983,0.3909,0.5554,0.708
150.466938,-0.6643,0.5861,1.1906,1.484
150.492543,-1.3125,0.8553,1.4105,2.108
150.518414,-1.1306,1.1761,1.2149,2.034
150.544623,-0.5646,1.4461,1.4047,2.094
150.570622,-0.6305,1.4644,1.6470,2.292
150.596747,-0.6417,1.5250,1.5205,2.247
150.622885,-0.6745,1.6580,1.3060,2.216
150.648525,-1.0158,1.4717,1.0448,2.071
150.673038,-1.2914,1.2975,0.9822,2.078
150.699320,-1.2533,1.3035,0.8833,2.012
150.724368,-0.9037,1.3352,0.6053,1.722
150.750389,-0.8325,1.2446,0.3363,1.535
150.775580,-0.9024,1.1183,0.2605,1.460
150.797011,-0.6990,1.0505,-0.0494,1.263
150.839881,-0.2413,0.9909,-0.4960,1.134
150.880525,-0.1534,0.7454,-0.4034,0.861
150.919276,-0.2282,0.5339,-0.1549,0.601
150.943919,0.0910,0.3662,-0.6641,0.764
150.969147,0.2858,0.3215,-0.7386,0.855
150.994918,0.2459,0.2925,-0.5868,0.700
151.019751,0.1199,0.2431,-0.4999,0.569
151.044671,-0.2431,0.2656,-0.2803,0.456
151.069474,-0.9726,0.1644,0.1487,0.997
151.094496,-1.3432,0.2062,0.8061,1.580
151.119411,-0.7414,0.4430,1.0084,1.328
151.143094,-0.3457,0.6690,0.8002,1.099
151.168641,-0.2921,0.8759,0.2997,0.971
151.196012,0.3519,1.3139,-0.2016,1.375
151.220200,0.8338,1.7092,-0.1957,1.912
151.222710,1.1704,1.9462,0.0006,2.271
151.246233,1.1565,1.9382,-0.0028,2.257
151.269619,0.5448,1.7681,0.1924,1.860
151.294156,0.5071,1.7391,0.5520,1.894
151.318722,0.6884,1.5567,0.7348,1.854
151.342554,0.8721,1.2655,0.3654,1.580
151.368837,1.0360,1.1426,0.0334,1.543
151.372208,0.8567,1.0674,-0.2365,1.389
151.396836,0.8175,1.0679,-0.2553,1.369
151.421684,0.7817,1.0564,-0.3876,1.370
151.447614,0.9564,1.0042,-0.3692,1.435
151.473626,0.9354,0.8372,-0.1596,1.265
151.499522,0.8981,0.6320,-0.1847,1.114
151.525464,0.3962,0.3515,-0.4005,0.664
151.552434,-0.0430,0.2250,-0.5360,0.583
151.577522,0.1607,0.2567,-0.6646,0.730
151.604639,0.1152,0.1160,-0.7447,0.762
151.630355,-0.7691,-0.1345,-0.5598,0.961
151.656587,-1.4581,-0.2281,-0.2246,1.493
151.682742,-1.3908,-0.2303,0.1960,1.423
151.708123,-0.7838,-0.2764,0.6642,1.064
151.733610,-0.6382,-0.0871,0.7917,1.021
151.760226,-0.7896,0.3068,0.7934,1.161
151.784707,-0.3760,0.9189,0.7423,1.240
151.808709,0.0964,1.3469,0.3456,1.394
151.835259,-0.0447,1.8155,0.0178,1.816
151.854407,-0.5470,2.2506,0.0770,2.317
151.876364,-0.5362,2.4649,0.2449,2.534
151.898642,-0.3613,2.4724,0.2994,2.517
151.920272,-0.2271,2.3503,0.2447,2.374
151.942948,-0.1588,2.1600,-0.0399,2.166
151.964887,-0.0354,1.9965,-0.2968,2.019
151.987529,0.0390,1.7473,-0.4388,1.802
152.011647,0.1406,1.4773,-0.4400,1.548
152.035892,0.2019,1.2245,-0.4950,1.336
152.060820,0.1526,0.9401,-0.6494,1.153
152.085481,0.1189,0.6848,-0.7161,0.998
152.110837,0.1546,0.5048,-0.6157,0.811
152.113343,0.2130,0.4344,-0.3384,0.590
152.137371,0.2890,0.4938,-0.3171,0.654
152.162540,-0.1707,0.2947,-0.2031,0.397
152.196458,-0.3769,0.1766,-0.2429,0.482
152.221210,-0.1183,0.1940,0.1916,0.297
152.245313,-0.0466,0.1586,0.4526,0.482
152.270754,-0.3320,0.1906,0.3341,0.508
152.273394,-1.3388,0.0671,0.0036,1.340
152.298935,-1.3828,0.0680,0.0057,1.384
152.325427,-0.6643,0.3843,0.2183,0.798
152.352352,0.3796,0.8274,0.2743,0.951
152.377871,0.3370,1.1910,-0.0124,1.238
152.405477,0.1592,1.5397,0.2188,1.563
152.431010,0.3427,1.8702,0.5061,1.968
152.455925,0.1939,2.0063,-0.0606,2.017
152.480329,0.2440,1.9191,-0.6511,2.041
152.504117,0.5492,1.7046,-0.9040,2.006
152.528831,0.8005,1.4647,-1.0547,1.974
152.531481,0.6181,1.1605,-1.0352,1.673
152.556890,0.6109,1.1405,-1.0215,1.648
152.582754,0.7143,0.9907,-0.8244,1.474
152.610555,0.5037,0.9362,-0.7848,1.321
152.636971,0.2462,0.6802,-0.7848,1.067
152.662914,0.4427,0.6133,-0.4826,0.897
152.688511,0.5867,0.4544,-0.2928,0.798
152.714553,0.5692,0.3144,-0.2649,0.702
152.757581,0.4802,0.1759,-0.3396,0.614
152.784399,0.1558,-0.0544,-0.3176,0.358
152.810080,0.0933,-0.0570,-0.1359,0.174
152.837803,-0.0263,-0.0844,0.0334,0.094
152.864556,-0.4945,-0.0390,0.5471,0.739
152.891772,-1.2042,0.2406,0.9991,1.583
152.911232,-1.0682,0.4864,0.8757,1.464
152.933590,-0.2567,0.6504,1.0732,1.281
152.976571,0.2757,0.9404,0.9229,1.346
153.001171,0.7937,1.1546,1.2410,1.872
153.026237,0.6105,1.2639,1.2605,1.887
153.049359,0.2374,1.2944,1.1203,1.728
153.074556,0.3835,1.1996,1.8626,2.248
153.100930,-0.1414,1.0254,3.1523,3.318
153.126731,-1.2541,0.5922,3.2190,3.505
153.152210,-1.1956,0.3785,2.5391,2.832
153.178027,-0.8834,0.3398,2.4697,2.645
153.204006,-1.0994,0.3401,2.0756,2.373
153.229857,-1.2467,0.4806,1.3211,1.879
153.255360,-1.0383,0.7100,0.6566,1.419
153.281315,-0.6836,0.8749,0.0719,1.113
153.312502,-0.5511,0.7635,-0.0592,0.943
153.337762,-0.5878,0.7144,0.3791,1.000
153.359906,-0.7414,0.6262,0.6461,1.166
153.385672,-0.6874,0.6037,0.6942,1.148
153.411347,-0.7200,0.4400,0.8440,1.193
153.435706,-0.7388,0.2947,1.0304,1.302
153.461929,-0.6648,0.1691,0.9437,1.167
153.487527,-0.4784,0.0764,0.6849,0.839
153.513891,-0.2670,0.0589,0.3448,0.440
153.540549,-0.0335,0.1551,0.0064,0.159
153.567459,0.1265,0.2316,-0.2197,0.343
153.593629,0.2745,0.2634,-0.3399,0.510
153.619480,0.3926,0.3584,-0.2180,0.574
153.646680,-0.0295,0.4332,0.2214,0.487
153.673709,-0.8087,0.5798,0.8869,1.333
153.698733,-1.1537,0.9897,1.7028,2.283
153.724941,-0.9024,1.4204,2.0607,2.661
153.751335,-0.8145,1.7845,2.0338,2.826
153.777510,-1.0344,1.9678,1.8034,2.863
153.805722,-1.2993,1.9000,1.4352,2.713
153.831346,-1.0510,1.5394,1.3661,2.311
153.856914,-0.5169,0.9876,1.2624,1.684
153.882743,-0.0931,0.6173,0.9493,1.136
153.908938,0.1062,0.4121,0.5505,0.696
153.935576,0.2829,0.3156,0.1343,0.445
153.957007,0.4267,0.1913,-0.1181,0.482
154.000712,0.4830,0.1221,-0.2392,0.553
154.025400,0.3647,0.0237,-0.1324,0.389
154.048924,0.3109,-0.0715,-0.0990,0.334
154.073520,0.2743,-0.1199,-0.1428,0.332
154.095558,-0.0561,-0.2007,-0.1459,0.254
154.122831,-0.6188,-0.3192,-0.1302,0.708
154.149450,-0.7745,-0.3493,0.1484,0.862
